geneID	DGRP.177	SP.159N
FBgn0001133	70	108
FBgn0001139	492	412
FBgn0001142	37	25
FBgn0001149	2043	1882
FBgn0001169	230	219
FBgn0001179	101	109
FBgn0001186	794	6
FBgn0001187	35	30
FBgn0001197	662	482
FBgn0001202	109	127
FBgn0001215	1873	1819
FBgn0001218	3827	33
FBgn0001220	5512	5316
FBgn0001222	381	329
FBgn0001224	1199	1075
FBgn0001225	3192	3159
FBgn0001226	572	572
FBgn0001233	4925	5228
FBgn0001234	25	31
FBgn0001248	1845	1657
FBgn0001257	41	68
FBgn0001280	1367	1452
FBgn0001291	382	446
FBgn0001296	32	22
FBgn0001297	143	135
FBgn0001301	346	375
FBgn0001308	294	256
FBgn0001316	600	445
FBgn0001330	110	0
FBgn0001341	228	1
FBgn0001404	321	3
FBgn0001491	418	3
FBgn0001565	104	0
FBgn0001612	313	3
FBgn0001624	277	0
FBgn0001941	555	455
FBgn0001942	2405	2357
FBgn0001961	819	689
FBgn0001965	144	115
FBgn0001977	432	391
FBgn0001978	1235	1356
FBgn0001986	386	476
FBgn0001987	134	180
FBgn0001989	590	537
FBgn0001990	91	102
FBgn0001994	163	189
FBgn0001995	163	104
FBgn0002021	227	242
FBgn0002022	370	327
FBgn0002031	1907	1914
FBgn0002036	2727	2719
FBgn0002044	93	97
FBgn0002069	35	38
FBgn0002121	64	75
FBgn0002174	3020	2480
FBgn0002183	618	627
FBgn0002283	109	75
FBgn0002284	296	240
FBgn0002354	84	61
FBgn0002413	621	685
FBgn0002441	702	618
FBgn0002466	341	354
FBgn0002524	82	110
FBgn0002525	887	858
FBgn0002526	117	93
FBgn0002542	108	99
FBgn0002566	128	104
FBgn0002567	248	270
FBgn0002579	896	11
FBgn0002590	1189	7
FBgn0002593	1521	1446
FBgn0002622	601	603
FBgn0002638	574	952
FBgn0002641	80	0
FBgn0002643	255	317
FBgn0002645	116	110
FBgn0002673	1016	1112
FBgn0002707	60	1
FBgn0002715	1384	1246
FBgn0002719	2122	2176
FBgn0002723	129	0
FBgn0002736	113	117
FBgn0002772	89	83
FBgn0002775	253	307
FBgn0002778	16	25
FBgn0002780	32	29
FBgn0002781	177	174
FBgn0002783	44	42
FBgn0002787	1492	1433
FBgn0002789	115	107
FBgn0002791	338	499
FBgn0002872	293	307
FBgn0002873	3736	34
FBgn0002878	406	4
FBgn0002887	326	577
FBgn0002899	113	527
FBgn0002901	363	322
FBgn0002914	1824	15
FBgn0002921	574	596
FBgn0002924	440	425
FBgn0002973	1039	867
FBgn0002989	78	72
FBgn0003008	72	68
FBgn0003016	178	118
FBgn0003023	52	0
FBgn0003041	134	254
FBgn0003044	455	477
FBgn0003048	500	2
FBgn0003053	574	4
FBgn0003062	529	531
FBgn0003071	4477	4343
FBgn0003074	2124	2040
FBgn0003076	111	111
FBgn0003079	151	1
FBgn0003082	44	52
FBgn0003087	474	374
FBgn0003093	65	99
FBgn0003114	10	73
FBgn0003116	103	2
FBgn0003124	555	609
FBgn0003134	130	148
FBgn0003137	216	197
FBgn0003139	82	0
FBgn0003141	63	67
FBgn0003149	233	212
FBgn0003159	5272	38
FBgn0003165	224	195
FBgn0003169	64	59
FBgn0003175	222	206
FBgn0003187	1789	2847
FBgn0003189	842	3
FBgn0003204	47	1
FBgn0003205	26	24
FBgn0003206	171	147
FBgn0003209	80	142
FBgn0003210	953	9
FBgn0003218	4467	19
FBgn0003231	548	560
FBgn0003257	27	23
FBgn0003261	224	208
FBgn0003268	111	95
FBgn0003274	2199	1952
FBgn0003275	400	442
FBgn0003277	263	1
FBgn0003279	1399	1405
FBgn0003292	6	35
FBgn0003302	1319	20
FBgn0003310	555	524
FBgn0003317	105	90
FBgn0003321	753	4
FBgn0003330	114	86
FBgn0003345	305	3
FBgn0003346	607	253
FBgn0003360	1243	14
FBgn0003366	518	4
FBgn0003371	2060	11
FBgn0003391	488	439
FBgn0003392	3730	25
FBgn0003396	667	417
FBgn0003401	20	21
FBgn0003410	1069	1141
FBgn0003415	174	210
FBgn0003416	179	0
FBgn0003423	2166	10
FBgn0003435	8184	8940
FBgn0003447	316	3
FBgn0003449	485	2
FBgn0003450	62	33
FBgn0003459	183	169
FBgn0003462	809	720
FBgn0003463	459	2
FBgn0003464	362	2
FBgn0003475	2824	3227
FBgn0003479	134	177
FBgn0003480	31	26
FBgn0003495	87	95
FBgn0003502	140	90
FBgn0003507	54	60
FBgn0003512	129	136
FBgn0003514	649	7
FBgn0003517	439	2
FBgn0003520	235	145
FBgn0003527	283	246
FBgn0003545	470	642
FBgn0003557	50	46
FBgn0003567	470	427
FBgn0003575	134	0
FBgn0003598	38	42
FBgn0003607	323	299
FBgn0003612	488	551
FBgn0003638	120	0
FBgn0003656	3826	24
FBgn0003660	337	301
FBgn0003676	54	63
FBgn0003687	38	33
FBgn0003701	307	263
FBgn0003714	119	1
FBgn0003716	241	262
FBgn0003721	414	476
FBgn0003742	607	597
FBgn0003748	2112	2124
FBgn0003862	270	267
FBgn0003870	76	63
FBgn0003882	65	98
FBgn0003884	4416	4085
FBgn0003888	1214	1276
FBgn0003890	42	41
FBgn0003891	882	950
FBgn0003942	601	602
FBgn0003943	2216	4028
FBgn0003963	52	57
FBgn0003964	61	0
FBgn0003969	126	0
FBgn0003977	118	133
FBgn0003978	91	81
FBgn0004003	140	124
FBgn0004047	148	5
FBgn0004049	161	220
FBgn0004050	438	5
FBgn0004055	107	107
FBgn0004057	1229	5
FBgn0004066	122	2
FBgn0004101	14	20
FBgn0004103	154	147
FBgn0004107	22	22
FBgn0004132	39	39
FBgn0004133	204	376
FBgn0004167	187	139
FBgn0004177	349	400
FBgn0004227	273	3
FBgn0004237	130	130
FBgn0004359	58	49
FBgn0004362	301	372
FBgn0004363	1306	1069
FBgn0004364	61	80
FBgn0004367	272	4
FBgn0004368	524	1
FBgn0004369	36	42
FBgn0004370	1908	11
FBgn0004373	1040	1033
FBgn0004374	1021	1051
FBgn0004378	100	104
FBgn0004379	1069	1158
FBgn0004380	16	19
FBgn0004381	39	39
FBgn0004387	694	227
FBgn0004390	57	72
FBgn0004391	801	6
FBgn0004395	64	63
FBgn0004397	89	1
FBgn0004401	530	537
FBgn0004404	110	0
FBgn0004406	311	370
FBgn0004419	319	288
FBgn0004435	47	39
FBgn0004436	175	185
FBgn0004456	124	2
FBgn0004463	115	91
FBgn0004465	48	76
FBgn0004507	295	307
FBgn0004509	289	298
FBgn0004510	220	182
FBgn0004556	23	23
FBgn0004574	478	404
FBgn0004584	301	268
FBgn0004587	41	72
FBgn0004597	20	30
FBgn0004598	149	1
FBgn0004606	197	247
FBgn0004611	33	42
FBgn0004636	113	145
FBgn0004638	208	243
FBgn0004643	122	0
FBgn0004646	576	3
FBgn0004647	676	4
FBgn0004648	143	1
FBgn0004649	107	3
FBgn0004650	623	1
FBgn0004654	461	6
FBgn0004655	222	2
FBgn0004656	160	1
FBgn0004657	577	4
FBgn0004687	1194	7
FBgn0004698	550	556
FBgn0004795	130	122
FBgn0004811	205	135
FBgn0004828	1479	6
FBgn0004832	864	4
FBgn0004837	198	186
FBgn0004838	875	854
FBgn0004855	62	50
FBgn0004856	429	0
FBgn0004858	21	42
FBgn0004864	457	3
FBgn0004867	496	558
FBgn0004868	1075	1077
FBgn0004872	63	141
FBgn0004875	1433	1293
FBgn0004876	2626	2362
FBgn0004882	6437	5888
FBgn0004888	226	247
FBgn0004889	280	355
FBgn0004903	1320	1306
FBgn0004907	218	188
FBgn0004913	99	96
FBgn0004914	73	140
FBgn0004915	597	617
FBgn0004921	254	237
FBgn0004924	766	6
FBgn0004926	705	736
FBgn0004957	141	1
FBgn0005322	268	185
FBgn0005355	63	49
FBgn0005411	1223	6
FBgn0005533	803	786
FBgn0005536	598	553
FBgn0005585	664	824
FBgn0005593	459	417
FBgn0005596	288	343
FBgn0005612	55	56
FBgn0005616	110	124
FBgn0005617	45	48
FBgn0005624	22	14
FBgn0005632	130	144
FBgn0005640	378	282
FBgn0005642	90	88
FBgn0005648	32	34
FBgn0005649	312	293
FBgn0005655	162	129
FBgn0005671	2309	2229
FBgn0005672	306	267
FBgn0005674	324	368
FBgn0005683	222	147
FBgn0005694	61	48
FBgn0005695	13	40
FBgn0005696	37	35
FBgn0005771	27	20
FBgn0008635	446	7
FBgn0010038	32	12
FBgn0010039	297	176
FBgn0010052	53	58
FBgn0010053	320	344
FBgn0010100	117	123
FBgn0010113	499	650
FBgn0010173	157	93
FBgn0010198	607	1
FBgn0010213	769	755
FBgn0010220	71	85
FBgn0010225	49	47
FBgn0010226	6665	6956
FBgn0010228	94	78
FBgn0010235	180	171
FBgn0010238	584	502
FBgn0010246	271	292
FBgn0010247	44	44
FBgn0010265	759	824
FBgn0010269	45	0
FBgn0010278	238	287
FBgn0010280	738	746
FBgn0010287	370	236
FBgn0010288	1293	1281
FBgn0010292	121	1
FBgn0010300	90	108
FBgn0010303	110	0
FBgn0010309	430	384
FBgn0010313	31	27
FBgn0010314	151	174
FBgn0010315	51	0
FBgn0010316	104	91
FBgn0010317	18	23
FBgn0010328	119	155
FBgn0010339	443	409
FBgn0010340	29	23
FBgn0010341	389	6
FBgn0010342	51	48
FBgn0010348	160	130
FBgn0010350	637	635
FBgn0010352	565	584
FBgn0010355	255	266
FBgn0010356	27	17
FBgn0010379	91	88
FBgn0010380	358	0
FBgn0010382	440	297
FBgn0010387	62	30
FBgn0010391	400	2
FBgn0010397	386	308
FBgn0010398	94	77
FBgn0010406	148	110
FBgn0010408	218	161
FBgn0010409	247	253
FBgn0010411	955	731
FBgn0010412	737	5
FBgn0010415	426	369
FBgn0010416	376	4
FBgn0010421	133	115
FBgn0010422	434	472
FBgn0010431	127	24
FBgn0010434	290	305
FBgn0010438	34	63
FBgn0010441	105	240
FBgn0010470	146	131
FBgn0010488	4585	4665
FBgn0010501	19	22
FBgn0010516	145	197
FBgn0010520	40	29
FBgn0010531	20	20
FBgn0010548	202	241
FBgn0010551	3492	3325
FBgn0010583	1101	1041
FBgn0010590	1724	1772
FBgn0010591	150	136
FBgn0010602	566	600
FBgn0010607	35	51
FBgn0010611	489	494
FBgn0010612	256	310
FBgn0010622	45	36
FBgn0010638	673	684
FBgn0010651	104	104
FBgn0010660	340	336
FBgn0010741	143	178
FBgn0010747	1706	1835
FBgn0010750	48	50
FBgn0010762	390	434
FBgn0010768	18	13
FBgn0010770	41	43
FBgn0010774	441	421
FBgn0010786	697	426
FBgn0010803	542	540
FBgn0010808	94	84
FBgn0010812	141	151
FBgn0010825	363	524
FBgn0010830	54	31
FBgn0010877	602	547
FBgn0010894	91	121
FBgn0010905	354	384
FBgn0010909	265	203
FBgn0010926	94	96
FBgn0011016	173	180
FBgn0011020	39	49
FBgn0011202	56	84
FBgn0011204	336	238
FBgn0011207	576	625
FBgn0011211	1207	1191
FBgn0011217	1811	1838
FBgn0011224	2230	2329
FBgn0011225	6964	6618
FBgn0011230	8920	8838
FBgn0011232	143	135
FBgn0011260	112	103
FBgn0011272	716	658
FBgn0011284	761	773
FBgn0011289	364	298
FBgn0011291	108	42
FBgn0011297	113	254
FBgn0011300	32	26
FBgn0011305	64	59
FBgn0011327	1749	2485
FBgn0011335	78	104
FBgn0011336	728	751
FBgn0011361	186	163
FBgn0011455	616	637
FBgn0011474	67	117
FBgn0011476	45	37
FBgn0011481	66	77
FBgn0011509	78	52
FBgn0011566	58	0
FBgn0011570	242	222
FBgn0011573	760	812
FBgn0011584	438	445
FBgn0011586	322	3
FBgn0011592	464	474
FBgn0011604	983	1013
FBgn0011606	4488	24
FBgn0011638	203	209
FBgn0011640	34	49
FBgn0011642	73	45
FBgn0011648	266	227
FBgn0011655	25	23
FBgn0011656	39	54
FBgn0011660	316	296
FBgn0011661	813	12
FBgn0011666	251	237
FBgn0011672	181	231
FBgn0011674	20	18
FBgn0011692	158	186
FBgn0011703	22	30
FBgn0011704	37	40
FBgn0011705	108	96
FBgn0011708	677	704
FBgn0011710	251	0
FBgn0011715	65	46
FBgn0011725	9922	8776
FBgn0011737	1332	1465
FBgn0011739	208	295
FBgn0011740	141	158
FBgn0011741	78	1
FBgn0011742	730	3
FBgn0011745	293	241
FBgn0011747	106	109
FBgn0011754	887	3
FBgn0011760	1502	12
FBgn0011761	67	9
FBgn0011763	32	32
FBgn0011766	170	193
FBgn0011768	131	188
FBgn0011770	65	1
FBgn0011774	42	51
FBgn0011785	165	223
FBgn0011787	95	86
FBgn0011802	693	628
FBgn0011817	2312	2354
FBgn0011818	486	568
FBgn0011824	99	42
FBgn0011826	86	6
FBgn0011828	167	124
FBgn0011836	229	306
FBgn0011837	187	1
FBgn0012034	40	43
FBgn0012036	5626	6072
FBgn0012037	445	1465
FBgn0012051	216	168
FBgn0012058	1740	1689
FBgn0013269	100	112
FBgn0013272	720	865
FBgn0013305	875	817
FBgn0013325	543	510
FBgn0013334	155	184
FBgn0013343	191	161
FBgn0013347	190	242
FBgn0013432	57	1
FBgn0013435	37	58
FBgn0013531	87	82
FBgn0013548	65	43
FBgn0013563	85	91
FBgn0013576	239	237
FBgn0013672	4208	19
FBgn0013674	16809	195
FBgn0013675	13336	55
FBgn0013676	6293	20
FBgn0013679	3024	8
FBgn0013680	41	0
FBgn0013684	1968	1
FBgn0013685	117	0
FBgn0013686	18	17
FBgn0013717	148	114
FBgn0013718	294	398
FBgn0013726	21	18
FBgn0013732	32	40
FBgn0013733	922	927
FBgn0013746	346	386
FBgn0013750	201	167
FBgn0013756	266	237
FBgn0013759	76	158
FBgn0013762	67	90
FBgn0013763	399	463
FBgn0013764	282	289
FBgn0013765	5073	5101
FBgn0013770	1368	1414
FBgn0013771	26	72
FBgn0013772	161	174
FBgn0013953	71	49
FBgn0013954	347	352
FBgn0013981	210	223
FBgn0013983	26	23
FBgn0013987	298	0
FBgn0013995	3460	3627
FBgn0013997	909	818
FBgn0014000	13	27
FBgn0014006	179	153
FBgn0014007	367	452
FBgn0014009	6	48
FBgn0014010	397	393
FBgn0014011	70	71
FBgn0014020	326	396
FBgn0014024	384	4
FBgn0014026	1446	16
FBgn0014029	137	122
FBgn0014031	151	0
FBgn0014032	112	0
FBgn0014037	616	620
FBgn0014075	573	498
FBgn0014092	101	109
FBgn0014127	483	590
FBgn0014133	580	1
FBgn0014141	200	200
FBgn0014163	1163	981
FBgn0014189	252	192
FBgn0014269	107	170
FBgn0014340	169	3
FBgn0014366	34	41
FBgn0014388	93	68
FBgn0014391	616	2
FBgn0014396	108	106
FBgn0014411	293	1
FBgn0014417	16	25
FBgn0014427	106	83
FBgn0014455	495	3
FBgn0014465	250	2
FBgn0014469	60	55
FBgn0014857	185	148
FBgn0014861	23	20
FBgn0014868	676	4
FBgn0014869	119	176
FBgn0014870	370	455
FBgn0014877	2907	2752
FBgn0014879	175	210
FBgn0014906	1473	1418
FBgn0015000	77	60
FBgn0015019	270	298
FBgn0015024	819	4
FBgn0015025	62	40
FBgn0015031	49	38
FBgn0015039	8	26
FBgn0015075	73	56
FBgn0015218	1611	1558
FBgn0015221	3947	3349
FBgn0015222	1922	1947
FBgn0015229	26	30
FBgn0015239	15	18
FBgn0015240	113	116
FBgn0015245	5746	39
FBgn0015247	679	651
FBgn0015270	17	18
FBgn0015271	20	22
FBgn0015277	24	34
FBgn0015278	1404	1883
FBgn0015279	147	92
FBgn0015282	554	447
FBgn0015283	366	387
FBgn0015286	142	2
FBgn0015288	213	2
FBgn0015295	72	55
FBgn0015296	250	355
FBgn0015298	35	33
FBgn0015320	2012	2051
FBgn0015321	1611	1422
FBgn0015338	224	231
FBgn0015351	36	48
FBgn0015359	242	396
FBgn0015360	410	338
FBgn0015371	34	21
FBgn0015372	202	208
FBgn0015376	37	73
FBgn0015379	233	2
FBgn0015391	83	108
FBgn0015399	120	150
FBgn0015477	468	442
FBgn0015509	194	184
FBgn0015513	259	188
FBgn0015520	346	503
FBgn0015521	88	37
FBgn0015522	50	45
FBgn0015527	84	2
FBgn0015544	388	328
FBgn0015546	58	65
FBgn0015569	155	169
FBgn0015582	30	21
FBgn0015589	545	491
FBgn0015600	954	890
FBgn0015602	71	97
FBgn0015614	159	162
FBgn0015615	105	0
FBgn0015618	21	23
FBgn0015621	53	58
FBgn0015622	4288	4649
FBgn0015623	233	352
FBgn0015625	525	536
FBgn0015664	114	103
FBgn0015737	222	295
FBgn0015754	118	110
FBgn0015756	401	500
FBgn0015765	168	258
FBgn0015766	2685	2869
FBgn0015772	159	217
FBgn0015776	138	134
FBgn0015777	5033	5055
FBgn0015778	1347	1480
FBgn0015781	78	56
FBgn0015789	239	2
FBgn0015790	636	593
FBgn0015791	1214	1280
FBgn0015793	479	408
FBgn0015794	80	1
FBgn0015795	637	630
FBgn0015797	101	90
FBgn0015799	410	1
FBgn0015801	41	49
FBgn0015803	89	99
FBgn0015805	83	63
FBgn0015808	249	221
FBgn0015818	186	2
FBgn0015828	336	268
FBgn0015829	267	197
FBgn0015834	512	620
FBgn0015838	94	92
FBgn0015872	633	811
FBgn0015903	274	408
FBgn0015905	213	337
FBgn0015924	132	153
FBgn0015925	59	65
FBgn0015929	174	226
FBgn0015949	203	211
FBgn0016031	106	127
FBgn0016034	145	148
FBgn0016038	106	1
FBgn0016041	1247	11
FBgn0016054	29	55
FBgn0016059	1208	1115
FBgn0016070	373	368
FBgn0016075	246	204
FBgn0016076	52	65
FBgn0016078	44	53
FBgn0016081	2868	2437
FBgn0016119	932	655
FBgn0016120	278	356
FBgn0016122	4118	4059
FBgn0016123	181	356
FBgn0016641	126	229
FBgn0016672	80	89
FBgn0016685	132	201
FBgn0016687	140	145
FBgn0016693	1268	1279
FBgn0016694	138	134
FBgn0016696	97	91
FBgn0016697	947	822
FBgn0016698	217	207
FBgn0016701	25	31
FBgn0016754	623	643
FBgn0016756	4016	4296
FBgn0016762	73	58
FBgn0016794	215	116
FBgn0016797	155	85
FBgn0016917	209	223
FBgn0016926	722	609
FBgn0016930	249	430
FBgn0016970	190	47
FBgn0016977	180	223
FBgn0016978	150	209
FBgn0016983	294	331
FBgn0016984	370	342
FBgn0017414	38	24
FBgn0017418	207	0
FBgn0017429	136	215
FBgn0017430	543	475
FBgn0017457	174	161
FBgn0017550	20	22
FBgn0017551	356	492
FBgn0017558	35	21
FBgn0017566	2744	7
FBgn0017577	38	27
FBgn0017578	136	143
FBgn0017579	601	580
FBgn0017581	1872	1645
FBgn0019624	706	684
FBgn0019643	56	92
FBgn0019644	2128	1929
FBgn0019662	112	144
FBgn0019686	40	25
FBgn0019830	583	625
FBgn0019890	1411	1717
FBgn0019932	390	440
FBgn0019936	675	623
FBgn0019938	143	149
FBgn0019949	112	90
FBgn0019957	1040	948
FBgn0019960	4018	3669
FBgn0019968	1813	1604
FBgn0019972	37	74
FBgn0019982	62	63
FBgn0019990	127	351
FBgn0020018	1115	1173
FBgn0020224	425	321
FBgn0020235	216	233
FBgn0020236	1092	536
FBgn0020238	275	246
FBgn0020251	157	527
FBgn0020255	1488	12
FBgn0020261	1291	12
FBgn0020270	39	41
FBgn0020272	130	2
FBgn0020279	566	510
FBgn0020304	1105	1112
FBgn0020305	74	63
FBgn0020306	819	721
FBgn0020309	278	245
FBgn0020312	95	137
FBgn0020369	161	1
FBgn0020370	460	634
FBgn0020385	313	286
FBgn0020386	1046	1069
FBgn0020388	60	100
FBgn0020389	20	14
FBgn0020392	315	327
FBgn0020407	143	81
FBgn0020412	1588	1636
FBgn0020414	1941	2194
FBgn0020415	186	156
FBgn0020440	154	159
FBgn0020443	1358	1409
FBgn0020445	40	58
FBgn0020496	158	139
FBgn0020497	179	146
FBgn0020503	6910	6486
FBgn0020510	240	268
FBgn0020513	248	0
FBgn0020545	601	571
FBgn0020616	237	305
FBgn0020618	702	624
FBgn0020620	159	182
FBgn0020621	215	200
FBgn0020622	100	173
FBgn0020626	713	748
FBgn0020633	15	29
FBgn0020647	1802	1549
FBgn0020653	3880	20
FBgn0020655	343	263
FBgn0020762	141	59
FBgn0020764	745	673
FBgn0020767	312	346
FBgn0020887	132	148
FBgn0020909	157	1
FBgn0020910	1250	1089
FBgn0020930	780	295
FBgn0021761	273	325
FBgn0021764	316	2
FBgn0021765	256	0
FBgn0021768	1277	1256
FBgn0021795	715	531
FBgn0021800	55	52
FBgn0021814	405	378
FBgn0021825	102	114
FBgn0021847	134	185
FBgn0021856	42	36
FBgn0021872	313	361
FBgn0021874	104	46
FBgn0021875	57	49
FBgn0021895	111	133
FBgn0021906	1325	1415
FBgn0021944	480	457
FBgn0021967	630	511
FBgn0021979	418	442
FBgn0021995	76	70
FBgn0022023	536	569
FBgn0022027	105	89
FBgn0022029	79	73
FBgn0022069	291	263
FBgn0022097	106	92
FBgn0022153	572	669
FBgn0022160	60	69
FBgn0022213	210	143
FBgn0022238	364	314
FBgn0022288	33	131
FBgn0022338	91	145
FBgn0022343	209	181
FBgn0022344	242	264
FBgn0022349	47	64
FBgn0022355	1883	6
FBgn0022382	1437	1338
FBgn0022699	92	101
FBgn0022702	28	14
FBgn0022709	937	831
FBgn0022724	228	0
FBgn0022764	265	211
FBgn0022768	780	9
FBgn0022774	66	79
FBgn0022786	159	2
FBgn0022893	57	49
FBgn0022935	75	95
FBgn0022942	30	0
FBgn0022959	2173	2114
FBgn0022960	30	19
FBgn0022984	245	250
FBgn0022985	65	77
FBgn0022986	40	54
FBgn0023000	41	41
FBgn0023081	100	109
FBgn0023083	419	572
FBgn0023095	180	162
FBgn0023097	582	501
FBgn0023130	67	1
FBgn0023143	979	888
FBgn0023169	522	2
FBgn0023170	898	787
FBgn0023171	429	279
FBgn0023172	70	60
FBgn0023174	170	211
FBgn0023175	667	626
FBgn0023177	64	0
FBgn0023181	31	18
FBgn0023212	1130	888
FBgn0023213	77	77
FBgn0023215	83	2
FBgn0023216	345	1
FBgn0023388	541	539
FBgn0023395	126	162
FBgn0023407	122	165
FBgn0023441	411	526
FBgn0023458	736	6
FBgn0023477	253	251
FBgn0023506	1153	7
FBgn0023508	279	1
FBgn0023509	100	0
FBgn0023510	185	0
FBgn0023511	476	0
FBgn0023512	183	1
FBgn0023513	73	0
FBgn0023514	67	1
FBgn0023515	329	2
FBgn0023516	634	0
FBgn0023517	73	0
FBgn0023520	46	0
FBgn0023521	325	0
FBgn0023522	58	0
FBgn0023525	224	2
FBgn0023526	582	5
FBgn0023527	57	0
FBgn0023530	156	0
FBgn0023537	90	1
FBgn0023542	59	1
FBgn0023545	89	1
FBgn0024177	17	25
FBgn0024183	2048	1695
FBgn0024187	131	169
FBgn0024188	286	334
FBgn0024191	341	172
FBgn0024194	18	18
FBgn0024196	502	498
FBgn0024222	62	153
FBgn0024227	223	225
FBgn0024230	104	139
FBgn0024234	128	126
FBgn0024236	771	794
FBgn0024238	828	2
FBgn0024245	350	327
FBgn0024273	233	208
FBgn0024277	284	287
FBgn0024285	95	102
FBgn0024289	34	27
FBgn0024293	210	123
FBgn0024314	1624	1574
FBgn0024315	496	373
FBgn0024320	1585	1581
FBgn0024326	69	48
FBgn0024329	87	99
FBgn0024352	583	524
FBgn0024360	229	1
FBgn0024362	178	0
FBgn0024364	30	0
FBgn0024365	169	0
FBgn0024371	245	225
FBgn0024432	842	822
FBgn0024491	57	40
FBgn0024509	599	573
FBgn0024510	167	138
FBgn0024542	300	287
FBgn0024555	97	88
FBgn0024556	348	370
FBgn0024558	114	97
FBgn0024689	123	144
FBgn0024732	25	17
FBgn0024734	47	36
FBgn0024754	258	331
FBgn0024807	645	8
FBgn0024814	161	120
FBgn0024833	49	74
FBgn0024841	110	185
FBgn0024846	29	12
FBgn0024920	41	102
FBgn0024921	202	253
FBgn0024944	22	16
FBgn0024947	14	20
FBgn0024956	60	103
FBgn0024957	38	34
FBgn0024958	139	137
FBgn0024973	598	3
FBgn0024975	182	0
FBgn0024980	146	1
FBgn0024983	43	0
FBgn0024985	150	0
FBgn0024986	84	0
FBgn0024991	587	3
FBgn0024992	1544	5
FBgn0024993	187	3
FBgn0024994	98	0
FBgn0024996	308	2
FBgn0024998	148	5
FBgn0025109	206	191
FBgn0025185	21	39
FBgn0025186	232	1876
FBgn0025335	70	78
FBgn0025336	137	148
FBgn0025352	72	71
FBgn0025366	260	269
FBgn0025381	345	3
FBgn0025382	37	0
FBgn0025394	61	0
FBgn0025455	1153	869
FBgn0025456	118	130
FBgn0025457	116	223
FBgn0025463	90	0
FBgn0025469	13	19
FBgn0025519	92	86
FBgn0025549	528	5
FBgn0025571	545	360
FBgn0025574	95	63
FBgn0025582	203	247
FBgn0025608	674	660
FBgn0025621	385	3
FBgn0025628	156	0
FBgn0025630	102	0
FBgn0025633	57	0
FBgn0025634	39	1
FBgn0025635	56	1
FBgn0025639	149	1
FBgn0025640	148	4
FBgn0025641	386	2
FBgn0025674	81	78
FBgn0025676	66	52
FBgn0025678	911	1029
FBgn0025680	52	66
