geneID	DGRP.177	SP.159N
FBgn0003360	22997	20516
FBgn0003366	415	351
FBgn0003371	861	858
FBgn0003391	1063	991
FBgn0003392	1037	1088
FBgn0003396	260	232
FBgn0003410	393	405
FBgn0003415	237	262
FBgn0003416	333	334
FBgn0003423	1051	838
FBgn0003435	124	154
FBgn0003447	1249	1349
FBgn0003449	1663	1912
FBgn0003459	140	156
FBgn0003462	6316	6183
FBgn0003463	137	105
FBgn0003464	912	900
FBgn0003475	497	518
FBgn0003479	407	497
FBgn0003480	880	546
FBgn0003495	379	362
FBgn0003502	806	763
FBgn0003507	226	202
FBgn0003512	541	679
FBgn0003514	1114	1075
FBgn0003517	7842	9181
FBgn0003520	509	503
FBgn0003527	253	432
FBgn0003557	176	187
FBgn0003567	665	605
FBgn0003575	158	145
FBgn0003598	216	237
FBgn0003607	1588	1950
FBgn0003612	445	483
FBgn0003638	272	378
FBgn0003656	513	445
FBgn0003660	335	319
FBgn0003676	1235	1217
FBgn0003687	503	445
FBgn0003714	750	539
FBgn0003716	650	572
FBgn0003721	1194	1264
FBgn0003742	290	298
FBgn0003748	1164	1038
FBgn0003862	267	262
FBgn0003870	173	220
FBgn0003882	293	272
FBgn0003884	4449	2504
FBgn0003888	656	684
FBgn0003890	159	189
FBgn0003891	2460	1904
FBgn0003942	18103	17209
FBgn0003943	161	436
FBgn0003963	352	310
FBgn0003964	248	259
FBgn0003969	383	415
FBgn0003977	365	396
FBgn0003978	397	415
FBgn0004003	88	112
FBgn0004047	14269	10290
FBgn0004049	215	191
FBgn0004050	212	252
FBgn0004055	84	67
FBgn0004057	162	192
FBgn0004066	555	571
FBgn0004101	165	155
FBgn0004103	748	817
FBgn0004107	409	447
FBgn0004132	407	492
FBgn0004133	194	181
FBgn0004167	853	943
FBgn0004177	2953	3014
FBgn0004227	379	417
FBgn0004237	237	236
FBgn0004359	247	235
FBgn0004362	5982	6502
FBgn0004363	4886	7052
FBgn0004364	299	245
FBgn0004367	376	366
FBgn0004368	330	285
FBgn0004369	221	249
FBgn0004370	438	406
FBgn0004373	322	311
FBgn0004374	844	977
FBgn0004380	58	50
FBgn0004381	355	293
FBgn0004387	430	439
FBgn0004390	318	316
FBgn0004391	698	680
FBgn0004395	449	415
FBgn0004397	319	345
FBgn0004401	1703	1989
FBgn0004404	1160	931
FBgn0004406	555	369
FBgn0004419	5840	6110
FBgn0004435	26	34
FBgn0004436	351	332
FBgn0004456	255	183
FBgn0004463	485	562
FBgn0004465	413	707
FBgn0004507	5352	5405
FBgn0004509	847	936
FBgn0004510	493	454
FBgn0004574	1015	1043
FBgn0004584	566	444
FBgn0004587	453	524
FBgn0004597	142	144
FBgn0004598	2313	2443
FBgn0004606	232	129
FBgn0004611	147	139
FBgn0004636	684	752
FBgn0004638	479	501
FBgn0004643	1025	983
FBgn0004646	544	527
FBgn0004647	452	426
FBgn0004648	323	319
FBgn0004654	615	798
FBgn0004655	559	518
FBgn0004656	370	403
FBgn0004657	786	789
FBgn0004687	1605	1403
FBgn0004698	2582	2514
FBgn0004795	763	783
FBgn0004811	249	292
FBgn0004828	6368	5960
FBgn0004832	708	559
FBgn0004837	81	86
FBgn0004838	4149	3829
FBgn0004855	320	332
FBgn0004856	1641	1562
FBgn0004858	29	47
FBgn0004864	485	406
FBgn0004867	15393	14823
FBgn0004868	6946	6301
FBgn0004875	860	908
FBgn0004876	864	829
FBgn0004882	1157	1188
FBgn0004888	3104	2908
FBgn0004889	893	761
FBgn0004903	388	271
FBgn0004907	1203	1082
FBgn0004913	211	240
FBgn0004914	460	408
FBgn0004915	671	705
FBgn0004921	237	231
FBgn0004924	1168	1082
FBgn0004926	2189	2361
FBgn0004957	163	182
FBgn0005322	785	718
FBgn0005355	231	243
FBgn0005411	3112	3450
FBgn0005533	24826	23884
FBgn0005536	362	328
FBgn0005585	3015	3497
FBgn0005593	18785	19151
FBgn0005596	910	907
FBgn0005612	415	427
FBgn0005616	38	40
FBgn0005617	500	508
FBgn0005624	156	144
FBgn0005632	480	565
FBgn0005640	386	399
FBgn0005642	227	190
FBgn0005648	132	95
FBgn0005649	1019	1014
FBgn0005671	4223	3914
FBgn0005672	192	161
FBgn0005674	2949	2482
FBgn0005694	92	108
FBgn0005695	396	434
FBgn0005771	63	66
FBgn0008635	1206	1273
FBgn0010038	382	213
FBgn0010039	102	59
FBgn0010052	19	21
FBgn0010053	673	599
FBgn0010100	1263	1224
FBgn0010113	775	741
FBgn0010173	657	646
FBgn0010198	13796	13305
FBgn0010213	2476	2139
FBgn0010220	399	446
FBgn0010225	53	52
FBgn0010226	309	450
FBgn0010228	506	499
FBgn0010235	764	770
FBgn0010238	1549	1684
FBgn0010246	534	500
FBgn0010247	130	112
FBgn0010265	19621	19409
FBgn0010269	326	367
FBgn0010278	1240	1325
FBgn0010280	710	640
FBgn0010287	283	255
FBgn0010288	1189	1385
FBgn0010292	347	373
FBgn0010300	592	578
FBgn0010303	396	401
FBgn0010309	160	148
FBgn0010313	257	259
FBgn0010315	841	796
FBgn0010316	317	335
FBgn0010317	261	295
FBgn0010328	899	861
FBgn0010339	889	902
FBgn0010340	116	113
FBgn0010341	888	1011
FBgn0010342	914	1026
FBgn0010348	483	484
FBgn0010350	156	128
FBgn0010352	1112	1146
FBgn0010355	418	386
FBgn0010356	650	709
FBgn0010379	354	331
FBgn0010380	899	960
FBgn0010387	54	35
FBgn0010391	1237	996
FBgn0010397	491	434
FBgn0010398	231	205
FBgn0010406	619	635
FBgn0010408	11544	11355
FBgn0010409	10841	10904
FBgn0010411	26261	20522
FBgn0010412	17583	16656
FBgn0010415	1003	889
FBgn0010416	597	536
FBgn0010421	352	277
FBgn0010422	667	586
FBgn0010434	768	822
FBgn0010441	490	379
FBgn0010470	647	684
FBgn0010488	10680	10884
FBgn0010501	193	178
FBgn0010516	2728	2851
FBgn0010520	210	251
FBgn0010531	244	190
FBgn0010548	285	267
FBgn0010551	4434	4000
FBgn0010583	680	597
FBgn0010590	2456	2617
FBgn0010591	1086	893
FBgn0010602	2330	2422
FBgn0010607	194	212
FBgn0010611	908	791
FBgn0010612	1636	1795
FBgn0010622	355	338
FBgn0010638	986	1024
FBgn0010651	122	108
FBgn0010660	574	569
FBgn0010741	1472	1569
FBgn0010747	1235	1463
FBgn0010750	285	319
FBgn0010762	671	633
FBgn0010768	144	116
FBgn0010770	444	473
FBgn0010774	2052	1775
FBgn0010786	1070	723
FBgn0010803	688	702
FBgn0010808	875	1107
FBgn0010812	268	246
FBgn0010825	1128	1149
FBgn0010830	229	233
FBgn0010877	1187	1263
FBgn0010894	131	140
FBgn0010905	1052	1077
FBgn0010909	940	811
FBgn0010926	665	627
FBgn0011016	524	445
FBgn0011202	331	403
FBgn0011204	1350	1217
FBgn0011207	473	524
FBgn0011211	15481	15040
FBgn0011217	834	843
FBgn0011224	668	887
FBgn0011225	994	1000
FBgn0011230	6981	7110
FBgn0011232	816	838
FBgn0011260	1035	1080
FBgn0011272	27857	27660
FBgn0011284	31368	33981
FBgn0011289	960	873
FBgn0011291	330	357
FBgn0011297	371	458
FBgn0011300	137	136
FBgn0011305	107	85
FBgn0011327	1133	1705
FBgn0011335	242	200
FBgn0011336	1154	1195
FBgn0011361	385	373
FBgn0011455	1588	1683
FBgn0011474	345	385
FBgn0011476	34	42
FBgn0011481	775	691
FBgn0011509	518	466
FBgn0011566	354	297
FBgn0011570	1178	1276
FBgn0011573	728	767
FBgn0011584	841	768
FBgn0011586	620	625
FBgn0011592	252	236
FBgn0011604	931	889
FBgn0011638	1242	1228
FBgn0011640	238	266
FBgn0011642	57	38
FBgn0011648	674	663
FBgn0011655	160	143
FBgn0011656	113	120
FBgn0011660	301	483
FBgn0011661	2606	2508
FBgn0011666	1097	920
FBgn0011672	689	815
FBgn0011674	203	149
FBgn0011703	4473	4794
FBgn0011705	830	709
FBgn0011708	731	786
FBgn0011710	449	519
FBgn0011715	908	731
FBgn0011725	1277	1415
FBgn0011737	307	291
FBgn0011739	552	605
FBgn0011740	138	99
FBgn0011741	337	219
FBgn0011742	369	422
FBgn0011745	1513	1425
FBgn0011747	266	236
FBgn0011754	489	547
FBgn0011760	997	1063
FBgn0011763	350	341
FBgn0011766	755	755
FBgn0011768	725	1978
FBgn0011770	1246	821
FBgn0011774	732	694
FBgn0011785	543	577
FBgn0011787	344	367
FBgn0011802	735	700
FBgn0011817	365	372
FBgn0011818	694	596
FBgn0011824	1098	1115
FBgn0011826	917	1000
FBgn0011828	69	69
FBgn0011836	548	530
FBgn0011837	416	463
FBgn0012034	207	229
FBgn0012036	4514	5409
FBgn0012037	187	170
FBgn0012051	353	331
FBgn0012058	691	713
FBgn0013269	1723	1789
FBgn0013272	1621	1739
FBgn0013305	843	924
FBgn0013325	18563	17021
FBgn0013334	302	302
FBgn0013343	208	190
FBgn0013347	577	633
FBgn0013432	43	47
FBgn0013435	136	167
FBgn0013531	267	395
FBgn0013548	605	611
FBgn0013563	567	536
FBgn0013576	867	885
FBgn0013672	33560	83
FBgn0013674	56490	836
FBgn0013675	70516	259
FBgn0013676	22157	44
FBgn0013679	24278	78
FBgn0013680	500	5
FBgn0013684	14507	20
FBgn0013685	737	1
FBgn0013686	438	377
FBgn0013717	452	496
FBgn0013718	696	643
FBgn0013726	200	191
FBgn0013732	162	161
FBgn0013733	1062	967
FBgn0013746	1889	1870
FBgn0013750	266	236
FBgn0013756	807	743
FBgn0013759	472	495
FBgn0013762	393	440
FBgn0013763	5678	5433
FBgn0013764	656	640
FBgn0013765	944	1020
FBgn0013770	6797	6883
FBgn0013771	190	319
FBgn0013772	327	315
FBgn0013953	502	539
FBgn0013954	3129	2892
FBgn0013981	1812	2056
FBgn0013983	110	83
FBgn0013987	726	655
FBgn0013995	703	599
FBgn0013997	441	510
FBgn0014000	44	46
FBgn0014006	689	829
FBgn0014007	451	392
FBgn0014009	40	40
FBgn0014010	1512	1563
FBgn0014011	426	370
FBgn0014020	799	861
FBgn0014024	412	467
FBgn0014026	38717	37711
FBgn0014029	640	692
FBgn0014031	141	193
FBgn0014032	590	529
FBgn0014037	424	429
FBgn0014075	809	951
FBgn0014092	536	510
FBgn0014127	679	656
FBgn0014133	1438	1306
FBgn0014141	1247	1127
FBgn0014163	586	513
FBgn0014189	4693	5541
FBgn0014269	692	611
FBgn0014340	412	289
FBgn0014366	87	102
FBgn0014388	147	139
FBgn0014391	2415	2678
FBgn0014396	445	477
FBgn0014411	288	252
FBgn0014417	384	343
FBgn0014427	2895	2618
FBgn0014455	10144	15861
FBgn0014469	501	499
FBgn0014857	344	350
FBgn0014868	1803	2351
FBgn0014869	3881	4017
FBgn0014870	398	445
FBgn0014877	931	733
FBgn0014879	1075	1206
FBgn0014906	522	585
FBgn0015000	466	449
FBgn0015019	2873	2809
FBgn0015024	1637	1461
FBgn0015025	109	24
FBgn0015031	220	174
FBgn0015039	104	76
FBgn0015075	68	77
FBgn0015218	3487	3672
FBgn0015221	5832	5486
FBgn0015222	2964	3295
FBgn0015229	272	243
FBgn0015239	93	73
FBgn0015240	131	106
FBgn0015245	7512	6981
FBgn0015247	424	453
FBgn0015277	374	448
FBgn0015278	498	555
FBgn0015279	415	419
FBgn0015282	2092	2443
FBgn0015283	714	769
FBgn0015286	366	349
FBgn0015288	5106	4948
FBgn0015295	576	651
FBgn0015296	773	736
FBgn0015298	181	186
FBgn0015320	968	914
FBgn0015321	1947	2139
FBgn0015338	872	959
FBgn0015351	119	91
FBgn0015359	336	275
FBgn0015360	366	418
FBgn0015371	681	688
FBgn0015372	264	272
FBgn0015379	238	272
FBgn0015391	694	728
FBgn0015399	229	222
FBgn0015477	680	635
FBgn0015509	310	346
FBgn0015513	680	727
FBgn0015520	112	125
FBgn0015521	1227	1041
FBgn0015522	851	793
FBgn0015527	1398	1343
FBgn0015544	411	375
FBgn0015546	747	764
FBgn0015569	51	96
FBgn0015582	197	190
FBgn0015589	480	455
FBgn0015600	207	211
FBgn0015602	399	463
FBgn0015614	1132	1168
FBgn0015615	459	436
FBgn0015618	326	252
FBgn0015621	345	338
FBgn0015622	1505	1518
FBgn0015623	749	772
FBgn0015664	678	595
FBgn0015737	1239	1346
FBgn0015754	1552	1667
FBgn0015756	15676	15563
FBgn0015765	216	220
FBgn0015766	348	344
FBgn0015772	546	561
FBgn0015776	2084	2027
FBgn0015777	107	165
FBgn0015778	2133	2182
FBgn0015781	289	215
FBgn0015789	700	776
FBgn0015790	2769	2762
FBgn0015791	452	431
FBgn0015793	146	169
FBgn0015794	238	189
FBgn0015795	1197	1107
FBgn0015797	561	613
FBgn0015799	468	435
FBgn0015801	282	293
FBgn0015803	113	134
FBgn0015805	1814	1676
FBgn0015808	762	652
FBgn0015818	321	326
FBgn0015828	2012	1665
FBgn0015829	313	356
FBgn0015834	3890	3906
FBgn0015838	296	265
FBgn0015872	92	120
FBgn0015903	513	588
FBgn0015905	575	734
FBgn0015924	774	755
FBgn0015925	578	586
FBgn0015929	2292	2088
FBgn0015949	323	266
FBgn0016031	641	462
FBgn0016038	307	328
FBgn0016041	978	970
FBgn0016059	1823	1712
FBgn0016070	2049	2011
FBgn0016075	1009	887
FBgn0016076	92	74
FBgn0016078	278	229
FBgn0016081	751	832
FBgn0016119	2478	2583
FBgn0016120	1510	1594
FBgn0016122	844	994
FBgn0016123	1415	2052
FBgn0016641	351	365
FBgn0016672	370	338
FBgn0016685	1508	2120
FBgn0016687	2056	2064
FBgn0016693	580	555
FBgn0016694	179	235
FBgn0016696	452	453
FBgn0016697	2528	2796
FBgn0016698	645	701
FBgn0016701	183	183
FBgn0016754	172	196
FBgn0016756	1114	1009
FBgn0016762	84	98
FBgn0016794	1477	1753
FBgn0016797	70	61
FBgn0016917	361	371
FBgn0016926	783	661
FBgn0016930	319	355
FBgn0016970	349	383
FBgn0016977	154	192
FBgn0016978	811	796
FBgn0016983	1772	1961
FBgn0016984	1042	1056
FBgn0017414	121	79
FBgn0017418	343	283
FBgn0017429	633	649
FBgn0017430	299	377
FBgn0017457	467	369
FBgn0017550	207	175
FBgn0017551	2482	2343
FBgn0017558	527	356
FBgn0017566	3735	3795
FBgn0017578	291	318
FBgn0017579	17874	19410
FBgn0017581	6779	6483
FBgn0019624	1876	1976
FBgn0019643	174	129
FBgn0019644	3927	4281
FBgn0019662	177	140
FBgn0019686	1856	1765
FBgn0019830	1450	1277
FBgn0019890	903	990
FBgn0019932	523	364
FBgn0019936	23463	23700
FBgn0019938	1291	1156
FBgn0019949	233	267
FBgn0019957	2048	2111
FBgn0019960	1822	1868
FBgn0019968	538	522
FBgn0019972	842	787
FBgn0019982	813	769
FBgn0019990	449	408
FBgn0020018	454	522
FBgn0020224	834	836
FBgn0020235	1505	1484
FBgn0020236	2463	2446
FBgn0020238	1133	943
FBgn0020251	165	111
FBgn0020255	2139	2266
FBgn0020261	623	652
FBgn0020270	735	676
FBgn0020272	891	689
FBgn0020279	1106	1132
FBgn0020304	650	706
FBgn0020305	347	354
FBgn0020306	1657	1502
FBgn0020309	599	512
FBgn0020312	350	317
FBgn0020369	643	736
FBgn0020370	3040	2891
FBgn0020385	850	699
FBgn0020386	457	464
FBgn0020388	559	623
FBgn0020389	111	129
FBgn0020392	2724	2771
FBgn0020407	384	360
FBgn0020412	429	425
FBgn0020414	168	132
FBgn0020415	764	169
FBgn0020440	365	344
FBgn0020443	1658	1696
FBgn0020445	428	325
FBgn0020496	1925	1732
FBgn0020497	1116	1099
FBgn0020503	508	555
FBgn0020510	636	640
FBgn0020513	1840	1658
FBgn0020545	826	940
FBgn0020616	545	588
FBgn0020618	24021	21985
FBgn0020620	173	181
FBgn0020621	379	450
FBgn0020622	333	376
FBgn0020626	415	405
FBgn0020647	500	430
FBgn0020653	9359	10181
FBgn0020655	1058	1027
FBgn0020762	343	260
FBgn0020764	490	559
FBgn0020767	483	453
FBgn0020887	350	364
FBgn0020909	959	713
FBgn0020910	47280	31408
FBgn0020930	309	349
FBgn0021761	2167	1981
FBgn0021764	387	354
FBgn0021765	3222	4181
FBgn0021768	1208	1093
FBgn0021795	2137	1885
FBgn0021800	258	242
FBgn0021814	143	166
FBgn0021825	540	490
FBgn0021847	333	311
FBgn0021856	137	132
FBgn0021872	1597	1506
FBgn0021874	492	549
FBgn0021875	381	371
FBgn0021895	705	847
FBgn0021906	2786	2826
FBgn0021944	253	260
FBgn0021967	1343	1291
FBgn0021979	1698	1420
FBgn0021995	665	679
FBgn0022023	3422	3126
FBgn0022027	193	239
FBgn0022029	1005	935
FBgn0022069	1478	1604
FBgn0022097	2189	1977
FBgn0022153	602	730
FBgn0022160	228	208
FBgn0022213	2258	2074
FBgn0022238	786	811
FBgn0022288	586	609
FBgn0022338	2613	2458
FBgn0022343	541	586
FBgn0022344	385	408
FBgn0022349	350	315
FBgn0022355	1359	1008
FBgn0022382	626	677
FBgn0022699	132	172
FBgn0022702	185	89
FBgn0022709	91	66
FBgn0022724	161	180
FBgn0022764	1274	1026
FBgn0022768	106	120
FBgn0022774	736	748
FBgn0022786	431	436
FBgn0022893	4579	4554
FBgn0022935	199	213
FBgn0022942	435	476
FBgn0022959	2342	2116
FBgn0022960	118	127
FBgn0022984	463	456
FBgn0022985	133	109
FBgn0022986	282	280
FBgn0023000	335	365
FBgn0023081	426	449
FBgn0023083	395	422
FBgn0023095	292	226
FBgn0023097	815	730
FBgn0023130	111	104
FBgn0023143	1804	1799
FBgn0023169	894	660
FBgn0023170	17274	15255
FBgn0023171	212	142
FBgn0023172	386	410
FBgn0023174	1389	1392
FBgn0023175	1702	1791
FBgn0023177	404	350
FBgn0023181	258	283
FBgn0023212	1267	1050
FBgn0023213	469	504
FBgn0023215	237	258
FBgn0023216	398	326
FBgn0023388	137	111
FBgn0023407	626	553
FBgn0023441	402	347
FBgn0023458	1057	1104
FBgn0023477	3753	3344
FBgn0023506	487	430
FBgn0023508	224	226
FBgn0023509	213	304
FBgn0023510	173	184
FBgn0023511	382	360
FBgn0023512	798	985
FBgn0023513	520	518
FBgn0023514	677	891
FBgn0023516	362	379
FBgn0023517	851	821
FBgn0023520	89	54
FBgn0023521	541	525
FBgn0023522	409	417
FBgn0023525	33	30
FBgn0023526	181	208
FBgn0023527	826	654
FBgn0023530	233	285
FBgn0023537	1381	1284
FBgn0023542	406	394
FBgn0023545	264	313
FBgn0024183	454	331
FBgn0024187	270	294
FBgn0024188	949	1059
FBgn0024191	241	254
FBgn0024194	369	392
FBgn0024196	1416	1472
FBgn0024222	81	113
FBgn0024230	113	126
FBgn0024234	158	129
FBgn0024236	887	835
FBgn0024238	1373	1423
FBgn0024245	167	130
FBgn0024273	132	118
FBgn0024277	321	366
FBgn0024285	2011	2109
FBgn0024289	101	112
FBgn0024293	129	84
FBgn0024314	1572	1751
FBgn0024315	729	589
FBgn0024320	759	645
FBgn0024326	201	250
FBgn0024329	930	843
FBgn0024352	1373	1418
FBgn0024360	276	251
FBgn0024362	462	475
FBgn0024364	239	213
FBgn0024365	397	451
FBgn0024371	367	379
FBgn0024432	491	414
FBgn0024491	481	573
FBgn0024509	2798	2528
FBgn0024510	655	841
FBgn0024542	281	259
FBgn0024555	97	154
FBgn0024556	2829	2435
FBgn0024558	1269	1253
FBgn0024689	177	174
FBgn0024732	677	712
FBgn0024734	194	239
FBgn0024754	532	534
FBgn0024807	204	226
FBgn0024814	587	547
FBgn0024833	509	408
FBgn0024841	827	636
FBgn0024846	698	805
FBgn0024921	1267	1329
FBgn0024944	318	372
FBgn0024947	48	42
FBgn0024956	357	378
FBgn0024957	261	283
FBgn0024958	332	308
FBgn0024973	1020	1190
FBgn0024975	259	347
FBgn0024980	22	26
FBgn0024983	122	126
FBgn0024985	158	186
FBgn0024986	301	244
FBgn0024991	630	523
FBgn0024992	412	469
FBgn0024993	401	359
FBgn0024994	261	255
FBgn0024996	1246	1331
FBgn0024998	403	390
FBgn0025109	112	128
FBgn0025185	259	303
FBgn0025186	411	402
FBgn0025335	230	248
FBgn0025336	835	1005
FBgn0025352	857	779
FBgn0025366	4489	4165
FBgn0025381	273	233
FBgn0025394	249	269
FBgn0025455	407	384
FBgn0025456	359	465
FBgn0025457	877	1080
FBgn0025463	1138	1259
FBgn0025469	102	73
FBgn0025519	325	290
FBgn0025549	342	499
FBgn0025571	464	457
FBgn0025574	773	648
FBgn0025582	986	1002
FBgn0025608	875	759
FBgn0025621	891	859
FBgn0025628	205	179
FBgn0025630	306	299
FBgn0025633	506	478
FBgn0025634	154	214
FBgn0025635	268	217
FBgn0025639	240	222
FBgn0025640	570	455
FBgn0025641	378	308
FBgn0025674	382	270
FBgn0025676	84	149
FBgn0025678	2587	1985
FBgn0025680	125	121
FBgn0025681	420	438
FBgn0025684	327	515
FBgn0025700	1117	1067
FBgn0025716	484	573
FBgn0025720	858	837
FBgn0025724	1030	955
FBgn0025742	939	676
FBgn0025743	364	384
FBgn0025777	523	475
FBgn0025781	516	489
FBgn0025790	88	116
FBgn0025800	571	581
FBgn0025807	123	148
FBgn0025808	193	185
FBgn0025809	245	244
FBgn0025815	2434	2170
FBgn0025830	258	247
FBgn0025832	947	960
FBgn0025839	721	871
FBgn0025864	827	744
FBgn0025865	829	812
FBgn0025866	483	486
FBgn0025874	346	324
FBgn0025885	1552	1273
FBgn0025936	122	122
FBgn0026015	723	914
FBgn0026056	324	300
FBgn0026059	497	423
FBgn0026061	239	260
FBgn0026076	201	202
FBgn0026079	994	801
FBgn0026083	1871	2035
FBgn0026086	134	128
