geneID	DGRP.177	SP.159N
FBgn0001301	900	1011
FBgn0001308	1785	1777
FBgn0001316	1753	1623
FBgn0001330	149	160
FBgn0001341	68	70
FBgn0001404	1617	1634
FBgn0001491	417	382
FBgn0001565	2774	2231
FBgn0001612	465	511
FBgn0001624	5992	6946
FBgn0001941	1091	1024
FBgn0001942	28065	29603
FBgn0001961	1025	983
FBgn0001965	605	543
FBgn0001977	333	355
FBgn0001978	759	818
FBgn0001986	328	279
FBgn0001987	590	587
FBgn0001989	3094	2948
FBgn0001990	387	300
FBgn0001994	2271	1945
FBgn0001995	571	613
FBgn0002021	245	279
FBgn0002022	920	771
FBgn0002031	2074	2235
FBgn0002036	663	616
FBgn0002044	467	475
FBgn0002069	238	339
FBgn0002121	410	488
FBgn0002174	681	611
FBgn0002183	737	679
FBgn0002283	134	76
FBgn0002284	555	510
FBgn0002354	237	240
FBgn0002413	1758	1922
FBgn0002441	982	950
FBgn0002524	651	719
FBgn0002525	444	436
FBgn0002526	264	227
FBgn0002566	818	763
FBgn0002567	2737	3663
FBgn0002570	38	62
FBgn0002579	12898	13944
FBgn0002590	25432	25587
FBgn0002593	52843	48128
FBgn0002609	47	23
FBgn0002622	17675	17895
FBgn0002626	69	48
FBgn0002638	609	696
FBgn0002641	276	271
FBgn0002643	1813	2070
FBgn0002645	382	317
FBgn0002707	94	125
FBgn0002715	53	66
FBgn0002719	11986	14549
FBgn0002723	1016	931
FBgn0002736	694	666
FBgn0002772	3519	3625
FBgn0002775	362	302
FBgn0002778	705	466
FBgn0002780	207	191
FBgn0002781	1802	1726
FBgn0002783	175	198
FBgn0002787	2106	2169
FBgn0002789	2527	2498
FBgn0002791	312	293
FBgn0002872	108	97
FBgn0002878	111	124
FBgn0002887	286	378
FBgn0002901	69	83
FBgn0002914	858	962
FBgn0002921	37847	36636
FBgn0002924	63	51
FBgn0002948	81	50
FBgn0002973	1774	1794
FBgn0002989	101	101
FBgn0003008	266	269
FBgn0003016	1039	1092
FBgn0003028	302	252
FBgn0003041	446	420
FBgn0003042	103	96
FBgn0003044	486	474
FBgn0003048	645	689
FBgn0003053	898	841
FBgn0003062	280	283
FBgn0003071	3773	3364
FBgn0003074	10743	10922
FBgn0003076	10344	11588
FBgn0003079	565	603
FBgn0003082	40	39
FBgn0003091	4735	4702
FBgn0003093	5133	4698
FBgn0003116	589	741
FBgn0003134	2015	1794
FBgn0003137	2425	2354
FBgn0003139	579	524
FBgn0003141	1481	1636
FBgn0003149	4786	4748
FBgn0003159	860	878
FBgn0003165	3897	3757
FBgn0003169	1273	1247
FBgn0003175	7501	2956
FBgn0003189	800	676
FBgn0003204	1033	1020
FBgn0003205	348	276
FBgn0003206	845	771
FBgn0003209	1888	1648
FBgn0003210	2478	2282
FBgn0003218	7767	7709
FBgn0003231	2411	2516
FBgn0003257	153	85
FBgn0003261	1402	1313
FBgn0003268	38	29
FBgn0003274	41825	33729
FBgn0003275	149	166
FBgn0003277	1041	1050
FBgn0003279	52022	52595
FBgn0003292	79	85
FBgn0003302	160	150
FBgn0003310	780	913
FBgn0003317	324	361
FBgn0003321	1052	984
FBgn0003330	284	292
FBgn0003345	1625	1498
FBgn0003346	171	155
FBgn0003360	45930	44842
FBgn0003366	2644	1830
FBgn0003371	9854	10221
FBgn0003391	2103	1920
FBgn0003392	8680	8801
FBgn0003396	1385	1244
FBgn0003410	732	670
FBgn0003415	543	552
FBgn0003416	465	435
FBgn0003423	5143	5077
FBgn0003435	6485	5914
FBgn0003444	115	141
FBgn0003447	2051	2163
FBgn0003449	887	942
FBgn0003459	228	203
FBgn0003462	11457	10648
FBgn0003463	2309	2018
FBgn0003464	1610	1734
FBgn0003475	1945	1966
FBgn0003479	188	176
FBgn0003480	25	35
FBgn0003495	757	947
FBgn0003502	671	694
FBgn0003507	2076	3480
FBgn0003512	174	187
FBgn0003514	1786	1528
FBgn0003515	582	461
FBgn0003517	9857	11582
FBgn0003520	4743	6030
FBgn0003527	2	360
FBgn0003557	690	714
FBgn0003567	502	483
FBgn0003575	246	238
FBgn0003598	110	125
FBgn0003607	853	893
FBgn0003612	473	523
FBgn0003638	442	475
FBgn0003654	81	327
FBgn0003656	1834	1887
FBgn0003660	717	681
FBgn0003676	80	90
FBgn0003687	242	237
FBgn0003714	397	432
FBgn0003716	1950	1956
FBgn0003721	5569	5938
FBgn0003742	399	451
FBgn0003748	22837	21711
FBgn0003751	26	55
FBgn0003862	1710	1634
FBgn0003870	407	424
FBgn0003882	546	552
FBgn0003884	2577	2954
FBgn0003888	127	179
FBgn0003890	2459	2387
FBgn0003891	9890	10569
FBgn0003942	19445	19894
FBgn0003943	137	344
FBgn0003963	262	258
FBgn0003964	377	472
FBgn0003969	613	531
FBgn0003977	646	628
FBgn0003978	175	153
FBgn0004003	191	201
FBgn0004045	232241	234774
FBgn0004047	658328	468922
FBgn0004049	482	399
FBgn0004050	335	358
FBgn0004055	1422	1566
FBgn0004057	5217	5303
FBgn0004066	471	534
FBgn0004087	150	159
FBgn0004101	122	139
FBgn0004103	1798	1745
FBgn0004107	49	58
FBgn0004132	596	438
FBgn0004133	327	325
FBgn0004167	5067	5385
FBgn0004177	3175	2983
FBgn0004227	1680	1857
FBgn0004237	407	370
FBgn0004359	251	236
FBgn0004362	1193	1266
FBgn0004363	6252	6562
FBgn0004364	1890	1919
FBgn0004367	205	191
FBgn0004368	1047	1044
FBgn0004369	1720	1848
FBgn0004370	987	911
FBgn0004373	1334	1406
FBgn0004374	72	55
FBgn0004380	387	356
FBgn0004381	906	811
FBgn0004387	1559	1486
FBgn0004390	434	444
FBgn0004391	236	252
FBgn0004395	2003	2251
FBgn0004397	579	651
FBgn0004401	1727	1893
FBgn0004404	1866	1589
FBgn0004406	106	128
FBgn0004419	601	592
FBgn0004432	209	191
FBgn0004435	4408	4497
FBgn0004436	1033	1016
FBgn0004456	394	413
FBgn0004463	380	351
FBgn0004465	332	448
FBgn0004507	18941	18125
FBgn0004509	2479	2193
FBgn0004510	172	155
FBgn0004513	2371	881
FBgn0004556	31	38
FBgn0004574	4786	4605
FBgn0004584	104	84
FBgn0004587	567	716
FBgn0004597	59	48
FBgn0004598	2785	2638
FBgn0004606	784	679
FBgn0004611	3095	2773
FBgn0004636	1860	1625
FBgn0004638	1288	1303
FBgn0004643	275	281
FBgn0004646	3865	4262
FBgn0004647	890	839
FBgn0004648	4422	4316
FBgn0004654	4280	5107
FBgn0004655	438	394
FBgn0004656	2232	2344
FBgn0004657	2006	2082
FBgn0004687	2453	2338
FBgn0004698	1687	1761
FBgn0004795	1272	1118
FBgn0004797	644	732
FBgn0004811	349	356
FBgn0004828	14054	14440
FBgn0004832	138	132
FBgn0004837	279	277
FBgn0004838	5281	5098
FBgn0004855	247	343
FBgn0004856	1025	1113
FBgn0004858	560	539
FBgn0004864	527	536
FBgn0004867	12064	11842
FBgn0004868	6694	7045
FBgn0004875	3061	3096
FBgn0004876	1170	1385
FBgn0004882	312	381
FBgn0004888	14210	12826
FBgn0004889	738	951
FBgn0004903	692	825
FBgn0004907	14263	10446
FBgn0004913	44	52
FBgn0004914	2301	2234
FBgn0004915	574	563
FBgn0004921	8772	9144
FBgn0004924	1166	1201
FBgn0004926	1389	1362
FBgn0004957	136	113
FBgn0005322	650	665
FBgn0005355	118	134
FBgn0005390	33	54
FBgn0005391	354896	318203
FBgn0005411	1241	1144
FBgn0005427	467	439
FBgn0005533	33006	34301
FBgn0005536	1844	1786
FBgn0005585	4401	4691
FBgn0005593	18674	18582
FBgn0005596	147	169
FBgn0005612	1018	964
FBgn0005616	495	454
FBgn0005617	440	439
FBgn0005624	207	221
FBgn0005632	1485	1298
FBgn0005640	1857	1833
FBgn0005642	130	151
FBgn0005648	124	106
FBgn0005649	1879	1863
FBgn0005655	42	28
FBgn0005671	8226	7664
FBgn0005672	1915	1959
FBgn0005674	2583	2535
FBgn0005694	411	409
FBgn0005695	190	205
FBgn0005771	1611	1990
FBgn0008635	1535	1424
FBgn0010038	221	218
FBgn0010039	145	127
FBgn0010052	26	35
FBgn0010053	42957	39481
FBgn0010078	213	118
FBgn0010100	6228	5957
FBgn0010113	2086	2161
FBgn0010173	196	201
FBgn0010198	14184	13516
FBgn0010213	3260	2899
FBgn0010220	305	377
FBgn0010225	3375	3874
FBgn0010226	1257	1414
FBgn0010228	6514	6087
FBgn0010235	1114	1049
FBgn0010238	1501	1543
FBgn0010246	972	927
FBgn0010247	89	85
FBgn0010265	16585	16522
FBgn0010269	251	239
FBgn0010278	250	230
FBgn0010280	1176	1344
FBgn0010287	131	145
FBgn0010288	242	303
FBgn0010292	152	166
FBgn0010300	919	998
FBgn0010303	1104	1125
FBgn0010309	358	390
FBgn0010313	974	1002
FBgn0010315	293	257
FBgn0010316	237	203
FBgn0010317	40	66
FBgn0010328	653	699
FBgn0010339	412	416
FBgn0010340	105	89
FBgn0010341	1786	1808
FBgn0010342	208	231
FBgn0010348	1833	1897
FBgn0010350	8128	7585
FBgn0010352	14614	14506
FBgn0010355	558	613
FBgn0010356	277	258
FBgn0010379	429	410
FBgn0010380	1453	1407
FBgn0010383	1560	1760
FBgn0010387	3907	1102
FBgn0010391	665	721
FBgn0010397	1310	1160
FBgn0010398	84	89
FBgn0010406	1348	1471
FBgn0010408	6944	5764
FBgn0010409	11167	11491
FBgn0010411	26201	21580
FBgn0010412	13174	11733
FBgn0010415	10060	8809
FBgn0010416	548	508
FBgn0010421	137	154
FBgn0010422	607	579
FBgn0010434	4506	4636
FBgn0010441	385	413
FBgn0010470	2898	3137
FBgn0010488	8045	8387
FBgn0010497	213	179
FBgn0010501	67	61
FBgn0010516	4933	5155
FBgn0010520	161	136
FBgn0010531	386	420
FBgn0010548	1042	1146
FBgn0010551	3136	3434
FBgn0010583	1012	966
FBgn0010590	1638	1813
FBgn0010591	1642	2108
FBgn0010602	1678	1716
FBgn0010607	90	103
FBgn0010611	1249	1164
FBgn0010612	3334	3844
FBgn0010622	439	432
FBgn0010638	1149	1159
FBgn0010651	2919	3040
FBgn0010660	271	262
FBgn0010741	651	708
FBgn0010747	1560	1796
FBgn0010750	151	131
FBgn0010762	959	935
FBgn0010768	252	162
FBgn0010770	151	139
FBgn0010774	1232	1218
FBgn0010786	1447	1160
FBgn0010803	320	327
FBgn0010808	1867	1998
FBgn0010812	247	280
FBgn0010825	1935	1707
FBgn0010830	148	106
FBgn0010877	1172	1151
FBgn0010894	406	411
FBgn0010905	3678	3771
FBgn0010909	2296	2028
FBgn0010926	257	238
FBgn0011016	473	427
FBgn0011202	468	589
FBgn0011204	1000	1004
FBgn0011207	746	672
FBgn0011211	30536	29078
FBgn0011217	1313	1339
FBgn0011224	2248	2137
FBgn0011225	7125	7219
FBgn0011230	10325	10331
FBgn0011232	720	599
FBgn0011260	1271	933
FBgn0011272	28591	27278
FBgn0011284	30474	31223
FBgn0011289	1041	1139
FBgn0011291	178	144
FBgn0011297	327	413
FBgn0011300	883	911
FBgn0011305	754	922
FBgn0011327	372	473
FBgn0011335	267	312
FBgn0011336	2161	2057
FBgn0011361	1076	961
FBgn0011455	3744	4642
FBgn0011474	250	244
FBgn0011476	72	71
FBgn0011481	1751	1780
FBgn0011509	448	456
FBgn0011566	165	163
FBgn0011570	840	782
FBgn0011573	511	485
FBgn0011584	5204	4943
FBgn0011586	989	844
FBgn0011592	469	427
FBgn0011604	603	566
FBgn0011638	595	514
FBgn0011640	221	200
FBgn0011642	505	426
FBgn0011648	866	876
FBgn0011655	213	218
FBgn0011656	1163	1332
FBgn0011660	123	103
FBgn0011661	6986	6834
FBgn0011666	2530	2758
FBgn0011672	995	1135
FBgn0011674	158	131
FBgn0011703	43	63
FBgn0011704	35	43
FBgn0011705	5889	6806
FBgn0011708	1302	1279
FBgn0011710	287	242
FBgn0011715	212	250
FBgn0011725	1269	1438
FBgn0011737	496	724
FBgn0011739	1891	1966
FBgn0011740	376	373
FBgn0011741	328	352
FBgn0011742	550	483
FBgn0011745	1325	1241
FBgn0011747	2156	2511
FBgn0011754	3209	3118
FBgn0011760	8799	7570
FBgn0011762	78	70
FBgn0011763	396	408
FBgn0011766	1679	1491
FBgn0011768	795	1475
FBgn0011770	4470	4391
FBgn0011774	178	163
FBgn0011785	393	428
FBgn0011787	162	169
FBgn0011802	258	217
FBgn0011817	1825	1731
FBgn0011818	730	656
FBgn0011824	281	291
FBgn0011826	1485	1575
FBgn0011828	1995	2093
FBgn0011836	327	320
FBgn0011837	1345	1481
FBgn0012034	17145	17940
FBgn0012036	29242	32246
FBgn0012037	1230	1691
FBgn0012051	2155	2423
FBgn0012058	710	799
FBgn0013263	295	252
FBgn0013269	198	210
FBgn0013272	7212	7228
FBgn0013305	8554	6604
FBgn0013325	19815	18906
FBgn0013334	8175	12992
FBgn0013343	3236	3284
FBgn0013347	1073	1043
FBgn0013432	76	105
FBgn0013435	194	171
FBgn0013531	125	122
FBgn0013548	117	96
FBgn0013563	289	283
FBgn0013576	5286	5391
FBgn0013672	58401	187
FBgn0013674	215362	2804
FBgn0013675	201362	770
FBgn0013676	111027	257
FBgn0013679	42453	113
FBgn0013680	789	5
FBgn0013684	27438	30
FBgn0013685	1984	5
FBgn0013686	1057	1470
FBgn0013717	238	254
FBgn0013718	5012	4675
FBgn0013726	102	111
FBgn0013732	112	110
FBgn0013733	15060	14701
FBgn0013746	1497	1728
FBgn0013750	789	815
FBgn0013753	186	185
FBgn0013756	497	484
FBgn0013759	2685	2812
FBgn0013762	619	677
FBgn0013763	39147	32680
FBgn0013764	649	594
FBgn0013765	1720	1096
FBgn0013770	8317	8482
FBgn0013771	979	1863
FBgn0013772	17106	16189
FBgn0013773	819	1531
FBgn0013953	120	97
FBgn0013954	2025	2361
FBgn0013981	4076	4447
FBgn0013983	976	892
FBgn0013987	1995	1955
FBgn0013995	3725	3733
FBgn0013997	2232	2415
FBgn0014000	5135	5021
FBgn0014006	638	669
FBgn0014007	738	745
FBgn0014009	562	644
FBgn0014010	5391	5411
FBgn0014011	1243	997
FBgn0014020	3228	3219
FBgn0014024	671	783
FBgn0014026	35270	36009
FBgn0014029	663	641
FBgn0014031	11967	12391
FBgn0014032	568	574
FBgn0014037	1288	1339
FBgn0014075	1340	1366
FBgn0014092	223	232
FBgn0014127	97	80
FBgn0014133	2868	2517
FBgn0014141	1428	1415
FBgn0014163	4451	4215
FBgn0014189	1638	1389
FBgn0014269	474	443
FBgn0014340	166	156
FBgn0014366	48	38
FBgn0014388	1606	1600
FBgn0014391	5792	5022
FBgn0014396	10053	9661
FBgn0014411	573	562
FBgn0014417	618	731
FBgn0014427	17230	17623
FBgn0014455	3154	3880
FBgn0014464	100	64
FBgn0014469	10917	9052
FBgn0014857	640	554
FBgn0014868	1198	1191
FBgn0014869	8110	8470
FBgn0014870	630	698
FBgn0014877	706	657
FBgn0014879	352	328
FBgn0014906	1211	1506
FBgn0015000	507	492
FBgn0015019	318	292
FBgn0015024	6299	6346
FBgn0015025	117	70
FBgn0015031	909	694
FBgn0015039	4089	4824
FBgn0015075	49	51
FBgn0015218	4344	3863
FBgn0015221	20863	20894
FBgn0015222	8807	9590
FBgn0015229	1091	924
FBgn0015239	133	117
FBgn0015240	259	247
FBgn0015245	4130	2794
FBgn0015247	923	893
FBgn0015277	620	875
FBgn0015278	932	917
FBgn0015279	851	842
FBgn0015282	1255	1136
FBgn0015283	358	361
FBgn0015286	772	684
FBgn0015288	7836	7446
FBgn0015295	335	295
FBgn0015296	485	482
FBgn0015298	160	138
FBgn0015320	591	565
FBgn0015321	881	1001
FBgn0015338	731	679
FBgn0015351	126	171
FBgn0015359	118	126
FBgn0015360	618	692
FBgn0015371	2145	2160
FBgn0015372	394	355
FBgn0015379	119	111
FBgn0015391	119	159
FBgn0015396	39	36
FBgn0015399	1563	1767
FBgn0015477	926	884
FBgn0015509	251	245
FBgn0015513	2165	2195
FBgn0015520	247	147
FBgn0015521	645	459
FBgn0015522	1343	1808
FBgn0015527	195	171
FBgn0015544	184	161
FBgn0015546	333	355
FBgn0015553	65	122
FBgn0015569	1170	1152
FBgn0015577	855	903
FBgn0015582	238	279
FBgn0015589	2079	1984
FBgn0015600	551	555
FBgn0015602	519	509
FBgn0015614	1507	1601
FBgn0015615	451	402
FBgn0015618	126	122
FBgn0015621	73	71
FBgn0015622	19626	18584
FBgn0015623	7332	3244
FBgn0015664	694	711
FBgn0015737	4038	4252
FBgn0015754	3643	3707
FBgn0015756	13592	13676
FBgn0015765	296	288
FBgn0015766	23680	24927
FBgn0015772	1396	1377
FBgn0015776	5769	6067
FBgn0015777	6499	7418
FBgn0015778	2956	2694
FBgn0015781	534	510
FBgn0015789	1947	1960
FBgn0015790	4336	4163
FBgn0015791	3649	3482
FBgn0015793	596	916
FBgn0015794	633	526
FBgn0015795	3189	3007
FBgn0015797	719	667
FBgn0015799	325	324
FBgn0015801	672	709
FBgn0015803	328	302
FBgn0015805	723	715
FBgn0015808	2593	2242
FBgn0015818	169	183
FBgn0015828	552	559
FBgn0015829	390	546
FBgn0015834	4947	4517
FBgn0015838	267	384
FBgn0015872	832	1316
FBgn0015903	363	267
FBgn0015905	247	262
FBgn0015924	2435	2200
FBgn0015925	224	248
FBgn0015929	69	59
FBgn0015949	924	940
FBgn0016031	1573	1448
FBgn0016038	350	384
FBgn0016041	610	658
FBgn0016059	1928	2112
FBgn0016070	1318	1452
FBgn0016075	3224	2665
FBgn0016076	3115	3013
FBgn0016078	1350	833
FBgn0016081	4680	5863
FBgn0016119	6433	6678
FBgn0016120	4224	4408
FBgn0016122	10272	9533
FBgn0016123	931	1306
FBgn0016131	357	324
FBgn0016641	1109	1161
FBgn0016672	5577	5628
FBgn0016685	330	545
FBgn0016687	2017	2128
FBgn0016693	1089	1060
FBgn0016694	17048	14536
FBgn0016696	1327	1376
FBgn0016697	1146	1171
FBgn0016698	458	468
FBgn0016701	916	938
FBgn0016754	1130	1180
FBgn0016756	2332	2432
FBgn0016762	128	108
FBgn0016794	611	658
FBgn0016797	1740	1775
FBgn0016917	4272	4961
FBgn0016926	4466	3962
FBgn0016930	2525	2555
FBgn0016970	59	63
FBgn0016977	1905	1990
FBgn0016978	454	493
FBgn0016983	1169	1210
FBgn0016984	874	913
FBgn0017414	235	226
FBgn0017418	1593	1778
FBgn0017429	804	983
FBgn0017430	415	338
FBgn0017457	197	198
FBgn0017550	137	139
FBgn0017551	257	308
FBgn0017558	6256	3969
FBgn0017561	361	528
FBgn0017566	11334	10617
FBgn0017578	635	721
FBgn0017579	21676	22892
FBgn0017581	49613	49169
FBgn0019624	5644	5481
FBgn0019643	1073	984
FBgn0019644	11308	11833
FBgn0019662	1233	1404
FBgn0019686	42	43
FBgn0019830	4346	4134
FBgn0019890	2975	3179
FBgn0019932	948	798
FBgn0019936	18919	18046
FBgn0019938	347	340
FBgn0019949	263	241
FBgn0019957	4380	4162
FBgn0019960	4973	4750
FBgn0019968	3740	3834
FBgn0019972	652	681
FBgn0019982	5677	5179
FBgn0019990	498	500
FBgn0020018	352	299
FBgn0020224	1267	1359
FBgn0020235	3797	3799
FBgn0020236	30438	30513
FBgn0020238	3538	3345
FBgn0020248	26	31
FBgn0020251	1549	1298
FBgn0020255	694	683
FBgn0020261	460	477
FBgn0020270	164	137
FBgn0020272	213	149
FBgn0020279	596	611
FBgn0020304	3667	3623
FBgn0020305	201	192
FBgn0020306	1467	1494
FBgn0020309	2427	2423
FBgn0020312	866	862
FBgn0020369	267	338
FBgn0020370	1306	1420
FBgn0020381	237	183
FBgn0020385	40101	40965
FBgn0020386	2186	2263
FBgn0020388	627	685
FBgn0020389	239	188
FBgn0020392	560	615
FBgn0020407	227	180
FBgn0020412	1305	1327
FBgn0020414	4038	2677
FBgn0020415	12636	8369
FBgn0020440	1336	1541
FBgn0020443	1623	1448
FBgn0020445	232	178
FBgn0020496	2142	2158
FBgn0020497	1160	1173
FBgn0020503	6839	6623
FBgn0020510	749	887
FBgn0020513	62536	64145
FBgn0020545	809	1001
FBgn0020616	836	847
FBgn0020618	24830	23249
FBgn0020620	459	519
FBgn0020621	3522	3521
FBgn0020622	628	827
FBgn0020626	961	1036
FBgn0020647	2439	2389
FBgn0020653	4807	5309
FBgn0020655	669	752
FBgn0020762	2655	2314
FBgn0020764	2763	2495
FBgn0020767	3439	3670
FBgn0020887	246	187
FBgn0020909	224	218
FBgn0020910	48737	44464
FBgn0020930	1968	1795
FBgn0021761	430	471
FBgn0021764	866	750
FBgn0021765	3408	2751
FBgn0021768	310	273
FBgn0021795	1770	1111
FBgn0021800	1405	1341
FBgn0021814	293	297
FBgn0021825	717	616
FBgn0021847	541	554
FBgn0021856	193	187
FBgn0021872	5530	5922
FBgn0021874	232	239
FBgn0021875	227	188
FBgn0021895	948	1026
FBgn0021906	8109	8990
FBgn0021944	150	160
FBgn0021967	3611	3457
FBgn0021979	8898	8695
FBgn0021995	226	184
FBgn0022023	3488	3343
FBgn0022027	271	248
FBgn0022029	804	772
FBgn0022069	386	376
FBgn0022097	1442	1343
FBgn0022153	1018	1046
FBgn0022160	5628	4697
FBgn0022213	398	392
FBgn0022238	1590	1439
FBgn0022288	123	131
FBgn0022338	170	121
FBgn0022343	198	196
FBgn0022344	874	856
FBgn0022349	690	740
FBgn0022355	156501	94573
FBgn0022359	38	44
FBgn0022382	3958	4051
FBgn0022699	214	212
FBgn0022702	53	78
FBgn0022709	1936	2044
FBgn0022724	88	102
FBgn0022764	2397	2606
FBgn0022768	223	220
FBgn0022774	1613	1570
FBgn0022786	101	69
FBgn0022893	726	732
FBgn0022935	372	337
FBgn0022942	351	373
FBgn0022959	8174	7270
FBgn0022960	163	190
FBgn0022984	1024	1215
FBgn0022985	553	541
FBgn0022986	714	653
FBgn0022987	802	793
FBgn0023000	272	445
FBgn0023081	1229	1287
FBgn0023083	1256	1383
FBgn0023094	87	93
FBgn0023095	1463	1500
FBgn0023097	733	777
FBgn0023130	188	197
FBgn0023143	1062	1057
FBgn0023169	1592	1406
FBgn0023170	28188	21549
FBgn0023171	144	122
FBgn0023172	1705	1668
FBgn0023174	1025	958
FBgn0023175	567	526
FBgn0023177	229	147
FBgn0023181	28	32
FBgn0023212	2482	2505
FBgn0023213	1132	1165
FBgn0023215	1204	1171
FBgn0023216	372	380
FBgn0023388	1067	1221
FBgn0023407	1965	1702
FBgn0023441	1552	1796
FBgn0023458	4165	4177
FBgn0023477	24995	23753
FBgn0023506	354	323
FBgn0023508	623	653
FBgn0023509	288	314
FBgn0023510	1408	1402
FBgn0023511	1151	1463
FBgn0023512	685	774
FBgn0023513	84	90
FBgn0023514	455	462
FBgn0023516	894	946
FBgn0023517	139	129
FBgn0023520	31	35
FBgn0023521	141	143
FBgn0023522	188	216
FBgn0023525	537	528
FBgn0023526	954	894
FBgn0023527	159	181
FBgn0023528	150	144
FBgn0023530	361	344
FBgn0023537	2654	2585
FBgn0023540	530	523
FBgn0023542	222	277
FBgn0023545	134	138
FBgn0023549	965	996
FBgn0024183	3771	3489
FBgn0024187	1999	1983
FBgn0024188	406	394
FBgn0024191	136	130
FBgn0024194	81	64
FBgn0024196	978	978
FBgn0024222	129	92
FBgn0024230	489	491
FBgn0024234	764	675
FBgn0024236	1443	1540
FBgn0024238	2230	2150
FBgn0024245	312	322
FBgn0024273	298	297
FBgn0024277	3048	2858
FBgn0024285	1758	1236
FBgn0024289	7655	7214
FBgn0024291	456	457
FBgn0024293	10892	10049
FBgn0024314	630	698
FBgn0024315	4544	4113
FBgn0024320	4698	5522
FBgn0024326	910	837
FBgn0024329	1656	1623
FBgn0024352	416	406
FBgn0024360	42	52
FBgn0024362	564	584
FBgn0024364	44	55
FBgn0024365	402	366
FBgn0024371	165	138
FBgn0024432	751	894
FBgn0024491	189	179
FBgn0024509	1474	1580
FBgn0024510	154	139
FBgn0024542	69	106
FBgn0024555	1463	1327
FBgn0024556	1581	1555
FBgn0024558	246	194
FBgn0024689	370	324
FBgn0024732	522	692
FBgn0024733	213	74
FBgn0024734	564	497
