geneID	DGRP.177	SP.159N
FBgn0000611	2133	8
FBgn0000617	253	0
FBgn0000629	399	373
FBgn0000633	1110	1055
FBgn0000635	1903	14
FBgn0000636	484	531
FBgn0000662	621	588
FBgn0000667	1565	8
FBgn0000709	1116	8
FBgn0000711	4163	19
FBgn0000719	1454	6
FBgn0000721	2166	2220
FBgn0000723	965	1070
FBgn0000810	228	1
FBgn0000996	26	25
FBgn0001075	67	79
FBgn0001078	169	193
FBgn0001079	287	1
FBgn0001084	60	48
FBgn0001087	2001	6
FBgn0001089	66	34
FBgn0001090	6190	28
FBgn0001091	4997	4990
FBgn0001092	4238	11
FBgn0001098	8036	7889
FBgn0001104	446	489
FBgn0001105	3812	7
FBgn0001108	990	915
FBgn0001112	156	131
FBgn0001114	4038	4008
FBgn0001122	3024	2947
FBgn0001123	280	287
FBgn0001124	5123	3833
FBgn0001125	5277	3900
FBgn0001128	3892	3607
FBgn0001133	239	243
FBgn0001139	1002	980
FBgn0001142	1430	551
FBgn0001145	23292	100
FBgn0001149	3518	3793
FBgn0001168	310	338
FBgn0001169	255	220
FBgn0001179	145	186
FBgn0001185	101	104
FBgn0001186	5071	22
FBgn0001187	1081	1133
FBgn0001189	141	0
FBgn0001197	577	605
FBgn0001202	493	596
FBgn0001206	91	0
FBgn0001208	4526	4776
FBgn0001215	1113	1062
FBgn0001216	233	202
FBgn0001218	9940	58
FBgn0001220	2785	2578
FBgn0001222	745	672
FBgn0001224	186	153
FBgn0001225	79	168
FBgn0001226	14	33
FBgn0001230	149	185
FBgn0001233	401	403
FBgn0001234	727	765
FBgn0001247	464	445
FBgn0001248	3531	3592
FBgn0001250	2040	5
FBgn0001257	628	559
FBgn0001258	73	68
FBgn0001269	26	27
FBgn0001280	215	186
FBgn0001291	122	134
FBgn0001296	524	583
FBgn0001297	1225	1114
FBgn0001301	411	448
FBgn0001308	1032	1020
FBgn0001311	1	32
FBgn0001316	1254	1280
FBgn0001324	153	190
FBgn0001325	50	43
FBgn0001330	215	1
FBgn0001341	162	0
FBgn0001404	2691	17
FBgn0001491	243	1
FBgn0001565	2104	7
FBgn0001612	466	8
FBgn0001624	7469	33
FBgn0001941	448	455
FBgn0001942	9930	10280
FBgn0001961	616	582
FBgn0001965	487	506
FBgn0001977	129	132
FBgn0001978	431	515
FBgn0001981	49	16
FBgn0001986	192	171
FBgn0001987	384	302
FBgn0001989	1277	1137
FBgn0001990	134	106
FBgn0001991	2635	2764
FBgn0001994	1228	1202
FBgn0001995	282	321
FBgn0002021	120	153
FBgn0002022	315	289
FBgn0002023	182	204
FBgn0002031	965	993
FBgn0002036	460	435
FBgn0002044	276	255
FBgn0002069	89	89
FBgn0002121	163	133
FBgn0002174	376	412
FBgn0002183	398	395
FBgn0002283	80	63
FBgn0002284	198	156
FBgn0002306	148	151
FBgn0002354	97	98
FBgn0002413	1120	1223
FBgn0002431	76	88
FBgn0002441	642	649
FBgn0002522	21	38
FBgn0002524	351	342
FBgn0002525	336	322
FBgn0002526	111	108
FBgn0002552	15	36
FBgn0002563	3256	851
FBgn0002566	370	306
FBgn0002567	1821	2340
FBgn0002579	7643	39
FBgn0002590	11233	34
FBgn0002593	10730	9961
FBgn0002622	4341	4387
FBgn0002638	278	343
FBgn0002641	326	2
FBgn0002643	1257	1484
FBgn0002645	183	154
FBgn0002707	148	1
FBgn0002715	32	24
FBgn0002719	2611	3223
FBgn0002723	1213	4
FBgn0002736	223	193
FBgn0002772	968	1060
FBgn0002773	1067	932
FBgn0002774	413	425
FBgn0002775	217	208
FBgn0002778	437	269
FBgn0002780	77	78
FBgn0002781	1281	1291
FBgn0002783	138	148
FBgn0002787	786	852
FBgn0002789	729	667
FBgn0002791	123	103
FBgn0002872	89	98
FBgn0002878	190	0
FBgn0002887	173	153
FBgn0002891	89	86
FBgn0002899	27	17
FBgn0002901	43	46
FBgn0002905	49	26
FBgn0002906	34	16
FBgn0002914	1034	3
FBgn0002917	3782	3
FBgn0002921	25705	25012
FBgn0002924	25	29
FBgn0002930	777	952
FBgn0002931	27	47
FBgn0002940	290892	269364
FBgn0002945	376	343
FBgn0002973	1095	1187
FBgn0002989	64	56
FBgn0003008	105	102
FBgn0003016	701	815
FBgn0003041	222	198
FBgn0003044	318	333
FBgn0003048	664	0
FBgn0003053	795	8
FBgn0003062	131	115
FBgn0003068	4594	31
FBgn0003071	2095	1888
FBgn0003074	2591	2462
FBgn0003076	1972	2214
FBgn0003079	663	11
FBgn0003082	26	27
FBgn0003090	288	216
FBgn0003093	3237	3156
FBgn0003116	306	0
FBgn0003118	140	125
FBgn0003134	928	748
FBgn0003137	1130	1054
FBgn0003139	617	6
FBgn0003141	601	639
FBgn0003149	1897	1891
FBgn0003159	1215	3
FBgn0003165	2688	2778
FBgn0003169	485	522
FBgn0003175	4868	1762
FBgn0003189	511	0
FBgn0003204	1126	7
FBgn0003205	172	148
FBgn0003206	466	443
FBgn0003209	1186	1048
FBgn0003210	2089	13
FBgn0003218	8285	47
FBgn0003231	882	1017
FBgn0003250	15591	16094
FBgn0003257	98	44
FBgn0003261	1089	959
FBgn0003268	44	40
FBgn0003274	8610	7019
FBgn0003275	64	65
FBgn0003277	925	4
FBgn0003279	14066	14608
FBgn0003292	70	95
FBgn0003301	5979	72
FBgn0003302	195	1
FBgn0003308	614	669
FBgn0003310	503	572
FBgn0003317	179	172
FBgn0003321	1617	23
FBgn0003330	196	189
FBgn0003334	95	100
FBgn0003345	1600	5
FBgn0003346	49	73
FBgn0003353	472	460
FBgn0003360	46910	256
FBgn0003366	3091	8
FBgn0003371	9925	208
FBgn0003380	19028	127
FBgn0003386	786	844
FBgn0003390	523	2
FBgn0003391	1253	1122
FBgn0003392	12988	50
FBgn0003396	584	584
FBgn0003410	481	420
FBgn0003415	417	423
FBgn0003416	498	5
FBgn0003423	7082	26
FBgn0003429	4344	3759
FBgn0003435	3436	3451
FBgn0003447	2210	9
FBgn0003449	668	1
FBgn0003459	116	95
FBgn0003460	160	166
FBgn0003462	4523	4558
FBgn0003463	2697	23
FBgn0003464	2468	7
FBgn0003475	1717	1778
FBgn0003479	127	108
FBgn0003480	24	21
FBgn0003495	336	386
FBgn0003502	399	360
FBgn0003507	408	773
FBgn0003512	87	101
FBgn0003513	91	56
FBgn0003514	1548	6
FBgn0003517	4804	14
FBgn0003520	2780	3491
FBgn0003527	0	52
FBgn0003557	385	358
FBgn0003567	260	206
FBgn0003575	309	1
FBgn0003598	69	47
FBgn0003607	382	366
FBgn0003612	368	364
FBgn0003638	2364	41
FBgn0003651	442	420
FBgn0003656	2037	10
FBgn0003660	312	250
FBgn0003676	41	39
FBgn0003687	119	154
FBgn0003710	442	411
FBgn0003714	342	0
FBgn0003716	907	918
FBgn0003721	1987	2046
FBgn0003731	851	688
FBgn0003741	87	105
FBgn0003742	218	269
FBgn0003748	4796	4453
FBgn0003862	1167	1142
FBgn0003870	198	218
FBgn0003882	213	229
FBgn0003884	1640	2049
FBgn0003888	86	82
FBgn0003890	1067	999
FBgn0003891	4500	4792
FBgn0003892	21	34
FBgn0003942	4145	4278
FBgn0003943	100	131
FBgn0003963	158	166
FBgn0003964	502	2
FBgn0003969	697	2
FBgn0003977	394	354
FBgn0003978	89	87
FBgn0003996	333	0
FBgn0004003	46	72
FBgn0004047	1068	4
FBgn0004049	311	288
FBgn0004050	510	2
FBgn0004055	869	1032
FBgn0004057	1854	6
FBgn0004066	286	2
FBgn0004101	83	93
FBgn0004102	1370	12
FBgn0004103	880	857
FBgn0004107	33	44
FBgn0004108	297	318
FBgn0004117	2007	1830
FBgn0004118	1000	1053
FBgn0004132	232	192
FBgn0004133	221	214
FBgn0004167	2703	2742
FBgn0004177	1742	1699
FBgn0004179	579	559
FBgn0004197	25	27
FBgn0004198	1748	19
FBgn0004227	2350	16
FBgn0004237	265	217
FBgn0004244	6557	6015
FBgn0004359	148	144
FBgn0004362	496	582
FBgn0004363	3422	3490
FBgn0004364	744	824
FBgn0004367	220	2
FBgn0004368	2102	11
FBgn0004369	1444	1522
FBgn0004370	1445	1
FBgn0004373	762	780
FBgn0004374	33	34
FBgn0004380	219	223
FBgn0004381	563	546
FBgn0004387	938	969
FBgn0004390	393	444
FBgn0004391	275	0
FBgn0004395	976	996
FBgn0004396	123	80
FBgn0004397	633	1
FBgn0004401	1349	1746
FBgn0004404	1039	2
FBgn0004406	63	73
FBgn0004419	217	255
FBgn0004435	1869	1908
FBgn0004436	531	515
FBgn0004449	765	765
FBgn0004456	776	1
FBgn0004463	153	159
FBgn0004465	134	225
FBgn0004507	6350	6039
FBgn0004509	1519	1300
FBgn0004510	108	88
FBgn0004512	799	995
FBgn0004573	274	282
FBgn0004574	3853	3750
FBgn0004580	4713	4540
FBgn0004583	121	133
FBgn0004584	39	62
FBgn0004587	534	577
FBgn0004595	9240	8819
FBgn0004597	22	20
FBgn0004598	3237	7
FBgn0004606	433	401
FBgn0004611	2261	2188
FBgn0004620	173	28
FBgn0004635	404	426
FBgn0004636	696	702
FBgn0004638	460	518
FBgn0004643	303	4
FBgn0004644	25	46
FBgn0004646	2384	17
FBgn0004647	991	5
FBgn0004648	3936	11
FBgn0004652	1114	985
FBgn0004654	2033	5
FBgn0004655	642	2
FBgn0004656	2409	15
FBgn0004657	2092	10
FBgn0004687	1954	7
FBgn0004698	938	901
FBgn0004795	734	652
FBgn0004811	162	250
FBgn0004828	10874	29
FBgn0004832	260	2
FBgn0004837	220	196
FBgn0004838	2416	2409
FBgn0004839	80	71
FBgn0004841	83	106
FBgn0004854	115	0
FBgn0004855	104	133
FBgn0004856	959	3
FBgn0004858	375	396
FBgn0004863	23	26
FBgn0004864	701	2
FBgn0004867	3033	2909
FBgn0004868	2901	3352
FBgn0004870	156	121
FBgn0004875	2430	2700
FBgn0004876	871	958
FBgn0004882	235	288
FBgn0004885	2389	2319
FBgn0004888	4367	4022
FBgn0004889	409	324
FBgn0004893	184	221
FBgn0004903	558	593
FBgn0004907	5681	5664
FBgn0004913	33	25
FBgn0004914	952	990
FBgn0004915	249	247
FBgn0004919	568	474
FBgn0004921	4275	4630
FBgn0004924	1357	4
FBgn0004926	509	499
FBgn0004957	207	1
FBgn0005198	243	291
FBgn0005322	280	239
FBgn0005355	60	83
FBgn0005386	301	331
FBgn0005411	989	5
FBgn0005533	7618	8057
FBgn0005536	1284	1318
FBgn0005585	1813	2082
FBgn0005586	4344	4293
FBgn0005593	4572	4566
FBgn0005596	89	115
FBgn0005612	318	316
FBgn0005614	7892	3944
FBgn0005616	683	738
FBgn0005617	259	206
FBgn0005624	151	158
FBgn0005626	1028	850
FBgn0005631	647	753
FBgn0005632	879	880
FBgn0005636	501	520
FBgn0005640	1261	1243
FBgn0005642	100	79
FBgn0005648	77	79
FBgn0005649	1094	1019
FBgn0005666	218	256
FBgn0005671	5604	5348
FBgn0005672	1060	987
FBgn0005674	1144	1100
FBgn0005677	168	126
FBgn0005694	228	187
FBgn0005695	96	102
FBgn0005696	9	22
FBgn0005771	955	1072
FBgn0008635	1523	7
FBgn0008636	142	152
FBgn0010015	79	108
FBgn0010038	144	93
FBgn0010039	61	41
FBgn0010051	516	572
FBgn0010052	11	28
FBgn0010053	10004	9725
FBgn0010100	2763	2700
FBgn0010113	1390	1358
FBgn0010173	94	105
FBgn0010194	346	7
FBgn0010198	6850	18
FBgn0010213	1425	1427
FBgn0010220	149	155
FBgn0010225	715	825
FBgn0010226	436	460
FBgn0010228	2808	2559
FBgn0010235	552	556
FBgn0010238	1010	1034
FBgn0010246	55	64
FBgn0010247	42	47
FBgn0010263	2598	2685
FBgn0010265	3800	3951
FBgn0010269	424	0
FBgn0010278	127	120
FBgn0010280	1007	1086
FBgn0010282	28	24
FBgn0010287	51	50
FBgn0010288	108	111
FBgn0010292	202	1
FBgn0010300	459	553
FBgn0010303	1672	1
FBgn0010309	220	269
FBgn0010313	716	634
FBgn0010315	184	1
FBgn0010316	102	78
FBgn0010317	40	40
FBgn0010328	469	448
FBgn0010329	1200	1
FBgn0010339	157	133
FBgn0010340	42	50
FBgn0010341	1442	11
FBgn0010342	164	166
FBgn0010348	745	691
FBgn0010350	3398	3310
FBgn0010352	6736	6876
FBgn0010355	286	379
FBgn0010356	142	126
FBgn0010379	156	138
FBgn0010380	1886	4
FBgn0010382	18	22
FBgn0010387	1002	356
FBgn0010389	106	107
FBgn0010391	707	3
FBgn0010397	676	594
FBgn0010398	45	40
FBgn0010399	349	441
FBgn0010406	558	544
FBgn0010408	1695	1343
FBgn0010409	2671	2695
FBgn0010411	6748	5340
FBgn0010412	6752	16
FBgn0010415	5015	4321
FBgn0010416	450	0
FBgn0010421	78	47
FBgn0010422	321	335
FBgn0010424	51	47
FBgn0010434	3061	3034
FBgn0010435	903	883
FBgn0010441	161	173
FBgn0010452	389	440
FBgn0010453	139	153
FBgn0010470	994	958
FBgn0010473	5568	5825
FBgn0010488	4056	4218
FBgn0010501	30	47
FBgn0010504	27	36
FBgn0010516	1365	1433
FBgn0010520	65	71
FBgn0010531	178	201
FBgn0010548	793	849
FBgn0010551	1264	1316
FBgn0010583	961	853
FBgn0010590	621	627
FBgn0010591	485	441
FBgn0010602	826	819
FBgn0010607	35	43
FBgn0010611	679	662
FBgn0010612	1419	1590
FBgn0010620	199	193
FBgn0010622	256	245
FBgn0010638	370	433
FBgn0010651	932	933
FBgn0010660	229	209
FBgn0010741	265	325
FBgn0010747	619	686
FBgn0010750	87	56
FBgn0010762	959	816
FBgn0010768	197	193
FBgn0010770	68	64
FBgn0010772	700	649
FBgn0010774	742	819
FBgn0010786	949	774
FBgn0010803	184	188
FBgn0010808	849	810
FBgn0010812	122	130
FBgn0010825	1627	1650
FBgn0010830	100	86
FBgn0010877	708	656
FBgn0010894	230	249
FBgn0010905	2851	2876
FBgn0010909	1410	1351
FBgn0010926	128	141
FBgn0011016	156	198
FBgn0011020	18	20
FBgn0011202	280	328
FBgn0011204	536	608
FBgn0011205	188	139
FBgn0011206	4078	3966
FBgn0011207	368	317
FBgn0011211	13443	13036
FBgn0011217	540	513
FBgn0011224	1616	1698
FBgn0011225	3902	4057
FBgn0011230	4597	4583
FBgn0011232	459	460
FBgn0011236	62	66
FBgn0011259	1385	1508
FBgn0011260	574	465
FBgn0011272	7356	6948
FBgn0011274	1114	1072
FBgn0011284	7498	7706
FBgn0011286	764	709
FBgn0011288	3115	4334
FBgn0011289	547	516
FBgn0011291	65	85
FBgn0011296	198	84
FBgn0011297	122	157
FBgn0011300	522	508
FBgn0011305	483	553
FBgn0011327	133	162
FBgn0011335	113	101
FBgn0011336	783	664
FBgn0011361	413	340
FBgn0011455	1489	1851
FBgn0011474	147	170
FBgn0011476	22	25
FBgn0011481	1200	1025
FBgn0011509	171	153
FBgn0011566	213	0
FBgn0011570	370	391
FBgn0011573	233	229
FBgn0011584	1789	1587
FBgn0011586	729	3
FBgn0011589	603	654
FBgn0011592	406	369
FBgn0011596	21	17
FBgn0011603	689	697
FBgn0011604	308	396
FBgn0011606	40	0
FBgn0011638	318	285
FBgn0011640	163	178
FBgn0011642	225	173
FBgn0011648	483	436
FBgn0011655	125	138
FBgn0011656	841	851
FBgn0011660	74	48
FBgn0011661	7176	41
FBgn0011666	1689	1674
FBgn0011672	560	585
FBgn0011674	90	82
FBgn0011695	22483	21471
FBgn0011703	22	32
FBgn0011705	303	280
FBgn0011708	629	621
FBgn0011710	322	0
FBgn0011715	105	97
FBgn0011722	783	1057
FBgn0011725	739	865
FBgn0011737	471	610
FBgn0011739	1274	1099
FBgn0011740	225	189
FBgn0011741	339	1
FBgn0011742	590	6
FBgn0011745	701	706
FBgn0011746	157	190
FBgn0011747	1023	1063
FBgn0011754	2978	5
FBgn0011760	10048	67
FBgn0011763	188	234
FBgn0011766	1080	979
FBgn0011768	220	329
FBgn0011769	86	110
FBgn0011770	1476	4
FBgn0011771	142	133
FBgn0011774	61	89
FBgn0011785	337	317
FBgn0011787	102	112
FBgn0011802	135	89
FBgn0011817	1236	1222
FBgn0011818	509	507
FBgn0011824	96	77
FBgn0011826	1627	150
FBgn0011828	1885	1960
FBgn0011836	187	165
FBgn0011837	704	1
FBgn0012034	3995	4172
FBgn0012036	6526	6813
FBgn0012037	551	670
FBgn0012051	944	1075
FBgn0012058	431	467
FBgn0012344	601	703
FBgn0013269	68	89
FBgn0013272	3692	3853
FBgn0013305	3751	2885
FBgn0013325	4605	4284
FBgn0013334	6151	10124
FBgn0013343	2249	2139
FBgn0013347	397	378
FBgn0013432	101	3
FBgn0013433	410	395
FBgn0013435	105	110
FBgn0013469	84	87
FBgn0013531	55	72
FBgn0013548	94	64
FBgn0013563	116	118
FBgn0013576	3921	3599
FBgn0013672	21563	63
FBgn0013674	82256	821
FBgn0013675	71276	215
FBgn0013676	41504	74
FBgn0013679	11762	17
FBgn0013680	155	1
FBgn0013684	9026	6
FBgn0013685	386	1
FBgn0013686	294	331
FBgn0013717	134	161
FBgn0013718	2535	2410
FBgn0013720	100	0
FBgn0013725	488	460
FBgn0013726	108	111
FBgn0013732	58	79
FBgn0013733	9551	9348
FBgn0013746	592	613
FBgn0013750	362	318
FBgn0013756	358	312
FBgn0013759	2780	2804
FBgn0013762	253	284
FBgn0013763	9203	7524
FBgn0013764	355	389
FBgn0013765	1088	608
FBgn0013770	2619	2334
FBgn0013771	396	824
FBgn0013772	8097	8933
FBgn0013799	154	140
FBgn0013810	26	24
FBgn0013811	17	21
FBgn0013813	71	76
FBgn0013953	80	72
FBgn0013954	800	975
FBgn0013973	1133	967
FBgn0013981	1585	1743
FBgn0013983	472	283
FBgn0013987	1865	5
FBgn0013995	3011	2898
FBgn0013997	1219	1233
FBgn0014000	826	930
FBgn0014006	319	345
FBgn0014007	357	344
FBgn0014009	255	339
FBgn0014010	2486	2509
FBgn0014011	456	483
FBgn0014018	351	388
FBgn0014019	2031	2633
FBgn0014020	1107	1042
FBgn0014024	847	2
FBgn0014026	19602	70
FBgn0014029	432	422
FBgn0014031	3672	16
FBgn0014032	292	0
FBgn0014033	293	372
FBgn0014037	685	770
FBgn0014073	449	481
FBgn0014075	456	578
FBgn0014092	121	109
FBgn0014127	57	60
FBgn0014133	3470	9
FBgn0014135	2275	195
FBgn0014141	767	856
FBgn0014143	21	29
FBgn0014163	2682	2585
FBgn0014189	690	576
FBgn0014269	257	261
FBgn0014340	189	0
FBgn0014343	224	237
FBgn0014366	30	22
FBgn0014388	1017	1106
FBgn0014391	4297	6
FBgn0014396	7763	7002
FBgn0014411	598	1
FBgn0014417	129	141
FBgn0014427	2416	2471
FBgn0014455	1303	8
FBgn0014469	2254	2096
FBgn0014857	274	255
FBgn0014863	700	894
FBgn0014868	942	2
FBgn0014869	3218	3400
FBgn0014870	750	825
FBgn0014877	352	318
FBgn0014879	180	174
FBgn0014906	621	715
FBgn0015000	264	262
FBgn0015019	157	145
FBgn0015024	5552	10
FBgn0015025	48	32
FBgn0015031	451	337
FBgn0015032	141	76
FBgn0015033	220	145
FBgn0015037	790	1174
FBgn0015039	1032	1266
FBgn0015075	21	19
FBgn0015218	1796	1714
FBgn0015221	7901	7817
FBgn0015222	3636	3583
FBgn0015229	578	545
FBgn0015239	59	67
FBgn0015240	143	115
FBgn0015245	5990	22
FBgn0015247	639	525
FBgn0015269	1063	1068
FBgn0015277	366	521
FBgn0015278	546	613
FBgn0015279	357	391
FBgn0015282	464	473
FBgn0015283	153	147
FBgn0015286	753	2
FBgn0015288	3823	97
FBgn0015295	153	136
FBgn0015296	266	268
FBgn0015298	63	61
FBgn0015320	318	289
FBgn0015321	437	444
FBgn0015331	32	29
FBgn0015338	355	337
FBgn0015351	65	77
FBgn0015359	33	37
FBgn0015360	333	341
FBgn0015371	2423	2245
FBgn0015372	165	166
FBgn0015379	201	1
FBgn0015380	540	557
FBgn0015381	26	15
FBgn0015391	84	76
FBgn0015399	1341	1429
FBgn0015400	953	1112
FBgn0015402	78	74
FBgn0015477	415	404
FBgn0015509	153	175
FBgn0015513	1243	1188
FBgn0015519	1662	9
FBgn0015520	135	106
FBgn0015521	115	96
FBgn0015522	334	400
FBgn0015524	135	134
FBgn0015527	224	1
FBgn0015544	79	95
FBgn0015546	217	210
FBgn0015558	2916	27
FBgn0015569	619	595
FBgn0015576	1206	1273
FBgn0015582	116	122
FBgn0015589	1812	1611
FBgn0015600	509	428
FBgn0015602	270	254
FBgn0015609	2514	2357
FBgn0015614	722	786
FBgn0015615	567	3
FBgn0015618	68	52
FBgn0015621	47	32
FBgn0015622	10360	10098
FBgn0015623	2002	1123
FBgn0015663	250	172
FBgn0015664	402	386
FBgn0015721	153	156
FBgn0015737	1515	1406
FBgn0015754	2212	2402
FBgn0015756	3110	3078
FBgn0015765	107	121
FBgn0015766	14174	15289
FBgn0015772	1029	1087
FBgn0015773	68	0
FBgn0015774	1582	8
FBgn0015776	2360	2503
FBgn0015777	3921	4552
FBgn0015778	1657	1379
FBgn0015781	244	203
FBgn0015789	1576	4
FBgn0015790	1961	1856
FBgn0015791	1544	1474
FBgn0015793	226	308
FBgn0015794	448	3
FBgn0015795	1139	1095
FBgn0015797	350	355
FBgn0015799	441	1
FBgn0015801	340	358
FBgn0015803	188	169
FBgn0015805	425	434
FBgn0015808	951	822
FBgn0015818	224	0
FBgn0015828	258	239
FBgn0015829	187	265
FBgn0015834	1788	1629
FBgn0015838	174	184
FBgn0015872	684	1026
FBgn0015903	206	167
FBgn0015905	68	106
FBgn0015924	862	868
FBgn0015925	87	92
FBgn0015929	28	32
FBgn0015949	589	609
FBgn0016013	876	933
FBgn0016031	744	703
FBgn0016038	322	0
FBgn0016041	700	2
FBgn0016047	96	83
FBgn0016059	1145	1252
FBgn0016070	608	636
FBgn0016075	1443	1241
FBgn0016076	1928	1767
FBgn0016078	756	413
FBgn0016081	2893	3789
FBgn0016119	2624	2656
FBgn0016120	1694	1957
FBgn0016122	1890	1694
FBgn0016123	519	704
FBgn0016641	887	875
FBgn0016650	511	421
FBgn0016660	31	50
FBgn0016672	3007	3072
FBgn0016685	137	222
FBgn0016687	643	655
FBgn0016693	451	514
FBgn0016694	8482	8991
FBgn0016696	1759	1654
FBgn0016697	370	414
FBgn0016698	297	265
FBgn0016701	373	348
FBgn0016715	292	307
FBgn0016754	1074	1005
FBgn0016756	1155	1223
FBgn0016762	57	48
FBgn0016794	431	453
FBgn0016797	814	902
FBgn0016917	1382	1564
FBgn0016926	1902	1755
FBgn0016930	1422	1291
FBgn0016970	23	35
FBgn0016977	1190	1245
FBgn0016978	486	469
FBgn0016983	546	558
FBgn0016984	461	454
FBgn0017414	116	92
FBgn0017418	1924	10
FBgn0017429	326	343
FBgn0017430	233	171
FBgn0017457	137	127
FBgn0017550	92	84
FBgn0017551	130	181
FBgn0017558	1799	1119
FBgn0017566	12360	36
FBgn0017572	238	250
FBgn0017578	247	294
FBgn0017579	5384	5677
FBgn0017581	21169	22816
FBgn0019624	2215	2180
FBgn0019643	1166	864
FBgn0019644	5227	5346
FBgn0019661	52163	239
FBgn0019662	709	787
FBgn0019686	14	29
FBgn0019830	1425	1276
FBgn0019890	1921	2093
FBgn0019929	2388	6
FBgn0019932	329	271
FBgn0019936	4069	3741
FBgn0019938	178	196
FBgn0019949	107	121
FBgn0019952	393	319
FBgn0019957	2170	1976
FBgn0019960	2406	2418
FBgn0019968	2738	2683
FBgn0019972	219	256
FBgn0019982	1434	1235
FBgn0019990	244	238
FBgn0020018	143	150
FBgn0020224	963	992
FBgn0020235	1745	1759
FBgn0020236	6495	6246
FBgn0020238	1606	1618
FBgn0020251	883	747
FBgn0020255	527	4
FBgn0020261	691	2
FBgn0020270	88	71
FBgn0020272	180	0
FBgn0020279	399	442
FBgn0020299	324	312
FBgn0020300	85	90
FBgn0020304	1955	1912
FBgn0020305	85	92
FBgn0020306	859	801
FBgn0020307	304	256
FBgn0020309	1743	1704
FBgn0020312	508	514
FBgn0020369	211	1
FBgn0020370	634	671
FBgn0020379	381	286
FBgn0020385	5231	5000
FBgn0020386	1052	1054
FBgn0020388	322	380
FBgn0020389	153	152
FBgn0020392	153	202
FBgn0020407	118	105
FBgn0020412	732	789
FBgn0020414	1221	1004
FBgn0020415	2895	1843
FBgn0020416	689	779
FBgn0020440	805	840
FBgn0020443	684	618
FBgn0020445	128	122
FBgn0020496	1380	1487
FBgn0020497	639	585
FBgn0020503	3296	3216
FBgn0020510	470	549
FBgn0020513	14193	50
FBgn0020521	914	1198
FBgn0020545	483	566
FBgn0020616	410	384
FBgn0020617	113	81
FBgn0020618	5836	5788
FBgn0020620	388	447
FBgn0020621	1753	1771
FBgn0020622	294	439
FBgn0020626	487	442
FBgn0020647	2039	1997
FBgn0020653	4540	14
FBgn0020655	363	365
FBgn0020762	1828	1508
FBgn0020764	1413	1226
FBgn0020767	2396	2846
FBgn0020887	201	166
FBgn0020909	205	0
FBgn0020910	12059	11578
FBgn0020912	43	56
FBgn0020930	931	916
FBgn0021761	170	186
FBgn0021764	1502	2
FBgn0021765	2326	10
FBgn0021768	157	97
